sample_id,group_id,split_role,variant_id,intended_temperature_bin,realized_temperature_bin,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,projected_peak_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,support_coordinate_sha256,layout_hash,solve_and_write_seconds
rb_g035_v0,rb_g035,test,v0,0,0,1.7999999999999998,333.33,333.33,44.967942778982945,33.82926242315507,35.087871848649684,44.85116075924901,0.7702447715399892,0.22975522860543557,-1.4542475248704692e-10,7.722584492984009e-11,1201,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.626362451002933
rb_g035_v1,rb_g035,test,v1,0,0,2.5,500.0,333.33,46.23667238358826,33.998092838516804,35.257956885100896,46.08829949606417,0.8335293899041598,0.16647061020234827,-1.0650813564438977e-10,7.82472524836411e-11,1185,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.5874507279950194
rb_g035_v2,rb_g035,test,v2,1,1,7.0,1000.0,333.33,75.62497512498248,52.32176262737646,54.24357529585717,75.26302301667795,0.9081430193403166,0.09185698069709859,-3.741516620335363e-11,9.099879920177236e-11,1179,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.5240746529889293
rb_g035_v3,rb_g035,test,v3,1,1,7.0,1000.0,500.0,74.29902273252907,50.450865677645176,52.848997946815516,73.97299072712923,0.8991045972090704,0.10089540282921652,-3.8287008484262837e-11,9.165383521089971e-11,1161,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.5236667160061188
rb_g035_v4,rb_g035,test,v4,2,2,16.5,2050.0,500.0,103.35449137438013,62.20830545394155,65.15210992948744,103.20432926316607,0.9467873403647944,0.05321265965129617,-1.609051612488753e-11,1.168446416544718e-10,1137,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.4713307809724938
rb_g035_v5,rb_g035,test,v5,2,2,16.499999999999996,2050.0,1000.0,104.1233012449681,59.7188465865959,63.5169814841971,104.05377715668448,0.9406497870055232,0.05935021300928869,-1.4811808345495016e-11,1.1591648096212941e-10,1123,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.5107011949876323
rb_g035_v6,rb_g035,test,v6,3,3,12.5,1000.0,500.0,134.69741410705996,90.08435119896383,94.36859959291517,133.97980807035003,0.8991169313078428,0.10088306871717456,-2.501728602055664e-11,9.765849869690025e-11,1183,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.6036449260136578
rb_g035_v7,rb_g035,test,v7,3,3,12.499999999999998,1000.0,500.0,135.0524047651266,90.08346990758878,94.3679903058819,134.31611861867844,0.89911862687288,0.10088137315156771,-2.444776825427653e-11,9.63893010150328e-11,1191,a589f4b914ac25d4b34b03e999cfafd704208f93640e288d3a595e60eef81323,5ec660ee0833e9a85ec7c35cde17856b0c7c106443ff158238970a1f7404636e,1.6148992259986699
rb_g036_v0,rb_g036,train,v0,0,0,1.8,333.33,333.33,43.710028001934006,33.83958341998917,35.095562683363305,43.674279262839775,0.7701113297901683,0.2298886703546655,-1.4483374376360478e-10,7.726851062951929e-11,1201,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.6555678299919236
rb_g036_v1,rb_g036,train,v1,0,0,2.5,500.0,333.33,44.84450465806657,34.014483973788884,35.27017450786689,44.7280795465183,0.8333865156922654,0.1666134844137588,-1.0602418942795566e-10,7.802997938724468e-11,1185,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.565993089985568
rb_g036_v2,rb_g036,train,v2,1,1,7.000000000000002,1000.0,333.33,72.50000495509403,52.370148413525364,54.27512615887212,72.17392735609985,0.9080015608383027,0.09199843919844429,-3.674709742844989e-11,9.088713126109903e-11,1185,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.6370703059947118
rb_g036_v3,rb_g036,train,v3,1,1,6.999999999999999,1000.0,500.0,71.57522117152206,50.4949201886241,52.87631929328987,71.46296155763383,0.8989547800680894,0.10104521997097353,-3.9062943356173365e-11,9.079584508105672e-11,1180,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.5343036859994754
rb_g036_v4,rb_g036,train,v4,2,2,16.500000000000004,2050.0,500.0,96.80630001805179,62.31200045829903,65.18723894891619,96.42441276143012,0.9466425246487933,0.05335747536856759,-1.736091405315633e-11,1.192127699761336e-10,1148,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.493156379001448
rb_g036_v5,rb_g036,train,v5,2,2,16.499999999999996,2050.0,1000.0,106.32557484607236,59.82592731377592,63.55431032311759,106.32557484607236,0.9404709405674972,0.05952905944783966,-1.5336896735771976e-11,1.1402818598068314e-10,1121,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.4784302650077734
rb_g036_v6,rb_g036,train,v6,3,3,12.5,1000.0,500.0,130.90956983648653,90.16656580511196,94.41885185493823,130.88816669765401,0.8989595576804525,0.1010404423441934,-2.4645956386848412e-11,9.758515091140586e-11,1188,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.5828169070009608
rb_g036_v7,rb_g036,train,v7,3,3,12.5,1000.0,500.0,128.02815445818578,90.18178960839722,94.43365654746313,127.74104440527083,0.8989321633732011,0.10106783665139263,-2.4593749259338436e-11,9.663123731701777e-11,1196,e7a04497527a7b2b109fa210af59e4482ba7cd24cc89b5d49c590b31df8ad1fd,d23e32681bbd6aea16f069f20985223942c50f6ff55d129d58b43419330f7c47,1.5716241440095473
rb_g037_v0,rb_g037,train,v0,0,0,1.8,333.33,333.33,44.49073403822308,33.838541433687,35.0966554012919,44.34964586949667,0.7701245487595589,0.22987545138538765,-1.4494658559824655e-10,7.785689423515631e-11,1212,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.6388598599878605
rb_g037_v1,rb_g037,train,v1,0,0,2.5,500.0,333.33,46.79239108420887,34.01146542880146,35.27117681913737,46.79239108420887,0.833412929193533,0.16658707091380534,-1.0733833821774397e-10,7.853794919238261e-11,1190,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.5711219449876808
rb_g037_v2,rb_g037,train,v2,1,1,7.0,1000.0,333.33,76.4408430154952,52.364115877073786,54.28744139823897,76.40993930823925,0.9080195813295493,0.09198041870742273,-3.697202861323896e-11,9.011164355331909e-11,1191,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.5791099740017671
rb_g037_v3,rb_g037,train,v3,1,1,7.000000000000002,1000.0,500.0,74.5639682600181,50.494193135118856,52.89356240781134,74.47294238388741,0.8989577194130115,0.10104228062449065,-3.7502096666181766e-11,9.240165264931948e-11,1185,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.6000761920004152
rb_g037_v4,rb_g037,train,v4,2,2,16.5,2050.0,500.0,107.18929652617112,62.3189857664839,65.2757815901809,106.54567848905714,0.9466327404098557,0.05336725960675376,-1.6609481466968067e-11,1.1817349525910176e-10,1193,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.561056422011461
rb_g037_v5,rb_g037,train,v5,2,2,16.5,2050.0,1000.0,104.77136613435789,59.829296976287694,63.6424915935282,104.4516742915394,0.9404652089092944,0.059534791107595665,-1.6890092018598175e-11,1.1656110955778213e-10,1163,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.5266239809861872
rb_g037_v6,rb_g037,train,v6,3,3,12.499999999999998,1000.0,500.0,133.53550054262934,90.17250114465064,94.46038003719521,133.36110857180648,0.8989492756714722,0.1010507243528665,-2.433868218076896e-11,9.780045722794676e-11,1192,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.5512478500022553
rb_g037_v7,rb_g037,train,v7,3,3,12.5,1000.0,500.0,132.596693610444,90.17212699917368,94.4598455512517,132.10786918988902,0.8989501233775903,0.10104987664742884,-2.5019115668101222e-11,9.625512075741673e-11,1192,1bde81cb0900c9716092b1c13313caaa20751dd15d6483dcd67a57816219c5b9,61711a57bd5c8c978c0a8b3d4c6a0dafa167a5ec9ea9e6144aff2de0fc6233cb,1.6006107430148404
rb_g038_v0,rb_g038,train,v0,0,0,1.8000000000000003,333.33,333.33,43.99201077226172,33.8421141024112,35.09854743946445,43.99201077226172,0.7700785604467026,0.22992143969704312,-1.4374572519947213e-10,7.659323976917349e-11,1188,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.5542996220174246
rb_g038_v1,rb_g038,train,v1,0,0,2.5,500.0,333.33,44.94608798011075,34.01838689631452,35.275182516895526,44.94608798011075,0.833352940367871,0.16664705973898325,-1.068542809790074e-10,7.840909923607003e-11,1178,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.5614159679971635
rb_g038_v2,rb_g038,train,v2,1,1,6.999999999999998,1000.0,333.33,73.04881876846014,52.38423318581531,54.29618283450881,73.04881876846014,0.9079606586679811,0.09203934136959292,-3.757410255949319e-11,9.049370514543127e-11,1178,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.583983193995664
rb_g038_v3,rb_g038,train,v3,1,1,7.0,1000.0,500.0,72.95372236983422,50.50733323044938,52.896660651877525,72.95372236983422,0.8989118643867205,0.10108813565096651,-3.768707568241325e-11,9.143309970046113e-11,1171,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.6086680890002754
rb_g038_v4,rb_g038,train,v4,2,2,16.500000000000004,2050.0,500.0,101.59796558079063,62.354979082052864,65.26864796253047,101.59796558079063,0.9465824472992018,0.05341755271830748,-1.75093609644853e-11,1.188240592149396e-10,1157,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.59402607800439
rb_g038_v5,rb_g038,train,v5,2,2,16.5,2050.0,1000.0,101.80412339606181,59.862255198707196,63.62627771422268,101.80412339606181,0.9404107914792189,0.05958920853858571,-1.7804646645913635e-11,1.1673866161053508e-10,1158,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.519415929011302
rb_g038_v6,rb_g038,train,v6,3,3,12.499999999999996,1000.0,500.0,130.82292046829656,90.19310413361397,94.45772203565127,130.82292046829656,0.8989091923437601,0.10109080768106558,-2.4825688171858936e-11,9.710686659118155e-11,1183,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.5359980190114584
rb_g038_v7,rb_g038,train,v7,3,3,12.500000000000002,1000.0,500.0,130.4091571034465,90.19273083323733,94.456875767072,130.4091571034465,0.8989098608470315,0.10109013917751009,-2.454154213182846e-11,9.745570470902297e-11,1189,1cdb9e48f3c0a502e3766fda5e666fd596412a31816737eeddf9af884239cb3f,59d75bb78937a26196eda7cb5b5010e45141d8c33aec5e92c19beb89b021fd14,1.5607602800009772
rb_g039_v0,rb_g039,train,v0,0,0,1.7999999999999994,333.33,333.33,43.48087576313344,33.836987089747225,35.09326106598771,43.39810887052761,0.7701461153233033,0.22985388482264785,-1.4595118323789008e-10,7.612875752232713e-11,1183,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.593365687993355
rb_g039_v1,rb_g039,train,v1,0,0,2.5,500.0,333.33,44.48020549975547,34.008943598089,35.26506839927068,44.36476747651375,0.8334354240229862,0.16656457608599118,-1.0897738267345858e-10,7.664398373830065e-11,1141,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.5929252700007055
rb_g039_v2,rb_g039,train,v2,1,1,7.0,1000.0,333.33,72.29484707310172,52.35571729509642,54.26196759946551,71.93424328949783,0.9080438361947168,0.0919561638437526,-3.846940226687983e-11,8.920443040124042e-11,1172,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.6083631490182597
rb_g039_v3,rb_g039,train,v3,1,1,7.0,1000.0,500.0,72.21138865383176,50.48392304461343,52.86727601763687,71.80234490238013,0.8989915026951829,0.1010084973417873,-3.697020467541279e-11,8.918876795959617e-11,1135,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.5341915609897114
rb_g039_v4,rb_g039,train,v4,2,2,16.5,2050.0,500.0,98.52440333676748,62.2924385664185,65.17638209753198,97.49187048137401,0.9466695999121947,0.05333040010540589,-1.7600567468114356e-11,1.1721616609875224e-10,1169,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.5735728619911242
rb_g039_v5,rb_g039,train,v5,2,2,16.499999999999996,2050.0,1000.0,96.85967495385131,59.8038301048522,63.53956427091224,95.86815926130822,0.9405086802999619,0.059491319716453876,-1.6415838385600267e-11,1.1526923661409538e-10,1169,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.5443522020068485
rb_g039_v6,rb_g039,train,v6,3,3,12.499999999999996,1000.0,500.0,127.51787609883786,90.1451058390186,94.40030922689495,126.82485767040833,0.8990012635790035,0.10099873644485154,-2.3854980213400274e-11,9.831602575438982e-11,1201,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.5481858089915477
rb_g039_v7,rb_g039,train,v7,3,3,12.499999999999996,1000.0,500.0,131.07354961872056,90.14399869976528,94.39921333771242,128.32812693599277,0.899002695890299,0.10099730413354992,-2.384892283657792e-11,9.756169450725934e-11,1197,0eaae30a4d795cedb8ad71363a3c85a80e9ce9e21d91956e14add34a3d0bcdbf,2e3554783239dda7ead118eaa5799d815bd9923e6fea4f33a89ed992057a8c94,1.5743134950171225
rb_g040_v0,rb_g040,valid,v0,0,0,1.8000000000000003,333.33,333.33,45.20371318216877,33.857140501776364,35.1133016415212,45.20371318216877,0.7698842919850499,0.2301157081620135,-1.4706341083186517e-10,7.659164037213408e-11,1205,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5443905779975466
rb_g040_v1,rb_g040,valid,v1,0,0,2.5000000000000004,500.0,333.33,46.62041665438636,34.04339029237678,35.30034046879331,46.62041665438636,0.8331350225993601,0.16686497750815615,-1.0751630696859136e-10,7.879490158408673e-11,1203,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5666332250111736
rb_g040_v2,rb_g040,valid,v2,1,1,7.000000000000001,1000.0,333.33,77.00270268462253,52.468215344264614,54.38479301243688,76.85292842913805,0.907715216676809,0.09228478336165298,-3.846191619162807e-11,8.970240191577078e-11,1154,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5350619870005175
rb_g040_v3,rb_g040,valid,v3,1,1,6.999999999999999,1000.0,500.0,76.98755390544767,50.584537253393194,52.9772452442544,76.84340484540894,0.8986485212589778,0.1013514787793771,-3.835482725073852e-11,9.081041040706486e-11,1156,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5473369719984476
rb_g040_v4,rb_g040,valid,v4,2,2,16.499999999999996,2050.0,500.0,109.61792741937609,62.54572480150766,65.48556740243757,109.26684985618562,0.9463163644158281,0.05368363560164301,-1.7471122192067458e-11,1.1849704711413677e-10,1159,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5337643189996015
rb_g040_v5,rb_g040,valid,v5,2,2,16.5,2050.0,1000.0,107.06427353468331,60.027621067084944,63.82262711556267,106.76678712231603,0.9401353485725298,0.059864651445436054,-1.7965803928718465e-11,1.1432714384885254e-10,1150,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5205121350008994
rb_g040_v6,rb_g040,valid,v6,3,3,12.500000000000002,1000.0,500.0,135.97181775469278,90.32225141232664,94.59778446308941,135.97181775469278,0.898662306000431,0.10133769402432709,-2.4758062266982956e-11,9.707986828899871e-11,1186,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.558712978992844
rb_g040_v7,rb_g040,valid,v7,3,3,12.499999999999998,1000.0,500.0,136.46073843085173,90.32293620939592,94.59863553797524,136.46073843085173,0.8986611005178335,0.10133889950699254,-2.482604344322681e-11,9.62545441763671e-11,1186,0878e9900dadac8e9bfe54fb80e4451f6bf621c9d0fbe55ea834ed3b9310e4bf,8d0264a63eb0d57f59dbabb1df99d239018adece285e43c90a3cd2e6541126f7,1.5165509100188501
rb_g041_v0,rb_g041,train,v0,0,0,1.8000000000000003,333.33,333.33,44.8702855710514,33.845085104386264,35.103484379862806,44.86690845029028,0.7700406111922801,0.22995938895270057,-1.449806941167253e-10,7.71267607195045e-11,1189,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.5596713869890664
rb_g041_v1,rb_g041,train,v1,0,0,2.5,500.0,333.33,46.824289110782956,34.024810269336136,35.285337132305614,46.80629789326838,0.8332966756814587,0.16670332442582475,-1.072834487914065e-10,7.862066524382367e-11,1199,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.5587182760064024
rb_g041_v2,rb_g041,train,v2,1,1,6.999999999999999,1000.0,333.33,78.87242147678796,52.41207931353273,54.342992401629445,78.55219724883733,0.9078790070847464,0.09212099295307836,-3.782480677878247e-11,9.066147126636976e-11,1171,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.5722061000124086
rb_g041_v3,rb_g041,train,v3,1,1,7.0,1000.0,500.0,77.46483978109694,50.531249017284594,52.93840901385233,77.41510648071812,0.898830272655661,0.10116972738270923,-3.837018004913619e-11,9.198638846358413e-11,1177,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.529933551006252
rb_g041_v4,rb_g041,train,v4,2,2,16.5,2050.0,500.0,109.11131970290586,62.40344548067305,65.39870280596499,109.07961209764022,0.9465148571311426,0.05348514288648759,-1.7630146500940128e-11,1.1624043200501099e-10,1159,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.542500237992499
rb_g041_v5,rb_g041,train,v5,2,2,16.5,2050.0,1000.0,110.12753546849041,59.89238645420547,63.73894246026794,110.12753546849041,0.9403604028602752,0.05963959715667732,-1.6952533652952848e-11,1.1510916550125195e-10,1168,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.5992518150014803
rb_g041_v6,rb_g041,train,v6,3,3,12.500000000000002,1000.0,500.0,137.38430038822685,90.21760286720186,94.51643792946025,137.38430038822685,0.8988621599870403,0.10113784003809556,-2.513589336672339e-11,9.811393379658325e-11,1176,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.5609742469969206
rb_g041_v7,rb_g041,train,v7,3,3,12.500000000000002,1000.0,500.0,136.88952351767347,90.21765570491637,94.51539397467134,136.88952351767347,0.8988620626489451,0.10113793737602708,-2.497220208397266e-11,9.868009636578789e-11,1174,7e475a3fdf035983b7dd5810aec3400ece404db05b70c08f65d1ddfb13ab227c,9bbca498c1c77b3ff7e8ac68bdb6984d6006cfd86266d11d92515226452966b2,1.58634589301073
rb_g042_v0,rb_g042,train,v0,0,0,1.8000000000000003,333.33,333.33,44.6989701496816,33.84861823109156,35.104128936977006,44.6989701496816,0.7699944943487147,0.23000550579860052,-1.4731521558175584e-10,7.566285834664872e-11,1156,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.532523792993743
rb_g042_v1,rb_g042,train,v1,0,0,2.5,500.0,333.33,45.63079388587914,34.027520787467445,35.28285201277987,45.63079388587914,0.8332732104783288,0.16672678963187426,-1.1020304668818426e-10,7.764969145487147e-11,1149,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.495025974989403
rb_g042_v2,rb_g042,train,v2,1,1,6.999999999999999,1000.0,333.33,74.26625529235042,52.40930903463849,54.31521904578059,74.25673218108761,0.9078873340316339,0.09211266600661341,-3.824729422063911e-11,8.853700062957293e-11,1138,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.478493611997692
rb_g042_v3,rb_g042,train,v3,1,1,7.0,1000.0,500.0,74.12695065417381,50.527084138977365,52.91019715658792,74.11729804538118,0.8988445361932749,0.10115546384369685,-3.697167968600265e-11,9.052475751161337e-11,1142,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.5518360489804763
rb_g042_v4,rb_g042,train,v4,2,2,16.5,2050.0,500.0,104.02798921748712,62.403112549422275,65.29367218403613,104.02798921748712,0.9465152314443185,0.053484768571856973,-1.6175485193705505e-11,1.1558811999965724e-10,1126,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.48790492999251
rb_g042_v5,rb_g042,train,v5,2,2,16.500000000000004,2050.0,1000.0,106.17646369867015,59.91419098518196,63.66047466866013,106.17646369867015,0.940324214909998,0.05967578510805684,-1.8054749614551917e-11,1.1292322354434678e-10,1161,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.5625936580181587
rb_g042_v6,rb_g042,train,v6,3,3,12.499999999999998,1000.0,500.0,134.58024057548772,90.2384284883685,94.4939809066011,134.58024057548772,0.8988225636846784,0.10117743634015312,-2.4831461331586984e-11,9.910681416862471e-11,1191,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.6016392979945522
rb_g042_v7,rb_g042,train,v7,3,3,12.5,1000.0,500.0,134.36335434679887,90.24308868189284,94.4983851097323,134.36335434679887,0.8988139170330727,0.10118608299186324,-2.4935964404448897e-11,9.925298028644111e-11,1190,a7114e85407f195d0856fbd5678b9fdf55cdc490513de5c00a9a34c2bf3eef24,82d3eadecdc1841e3c612ac174ef86994f066a76bb0c45b5fbbb2d504809783a,1.582353815989336
rb_g043_v0,rb_g043,valid,v0,0,0,1.8,333.33,333.33,44.26476929113494,33.83365308184162,35.090544184624584,44.22917197986317,0.7701879311548707,0.22981206898958798,-1.444586425789238e-10,7.617533746252827e-11,1185,c2512666e9cc602f5522473ca906227aad97a82359071c86a67016d4e172a575,29fe99da282a6362e499e7f1a3c70f49a81f76dcad483512ee4cfc35c6e80530,1.5479617010278162
