sample_id,group_id,split_role,variant_id,intended_temperature_bin,realized_temperature_bin,package_total_power_W,top_h_W_m2K,bottom_h_W_m2K,peak_deltaT_K,mean_deltaT_K,cv_rms_deltaT_K,projected_peak_deltaT_K,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,cg_iterations,support_coordinate_sha256,layout_hash,solve_and_write_seconds
rb_g008_v0,rb_g008,train,v0,0,0,1.7999999999999998,333.33,333.33,45.74032765104374,33.84949569541585,35.10791407496267,45.704462773743785,0.7699830767672823,0.2300169233769843,-1.442665431561352e-10,7.660782841327847e-11,1196,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.5155488229938783
rb_g008_v1,rb_g008,train,v1,0,0,2.4999999999999996,500.0,333.33,47.14314065969569,34.02944114706104,35.289997945997975,47.11004423205134,0.8332564706242699,0.16674352948291896,-1.0718887999416895e-10,7.80279261291736e-11,1187,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.5406968390161637
rb_g008_v2,rb_g008,train,v2,1,1,6.999999999999999,1000.0,333.33,78.18020221088483,52.41628716222726,54.34756195605523,78.10870755953414,0.907866897538016,0.09213310249993202,-3.794800981385801e-11,9.026562172088452e-11,1189,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.5591561739856843
rb_g008_v3,rb_g008,train,v3,1,1,7.0,1000.0,500.0,77.08587868775686,50.530913757443884,52.93907569877101,77.04964146935345,0.898831197431076,0.10116880260612422,-3.720014772414158e-11,9.205369624799245e-11,1187,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.5312428400211502
rb_g008_v4,rb_g008,train,v4,2,2,16.499999999999996,2050.0,500.0,111.84805977734243,62.41151038566949,65.42186188562259,111.59439106144185,0.9465030096594471,0.05349699035733566,-1.6782797374048645e-11,1.1751789388739803e-10,1171,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.516226928011747
rb_g008_v5,rb_g008,train,v5,2,2,16.499999999999996,2050.0,1000.0,113.01362479996254,59.91651674650616,63.783576251387984,112.74900980495136,0.9403198314260538,0.059680168590146784,-1.6200630063057172e-11,1.164405282408206e-10,1154,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.4729584229935426
rb_g008_v6,rb_g008,train,v6,3,3,12.499999999999998,1000.0,500.0,141.44279953367504,90.26272344292933,94.57063506211529,141.3200522335298,0.8987789493405275,0.10122105068463802,-2.5165487471667805e-11,9.65836704282679e-11,1188,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.5415302719920874
rb_g008_v7,rb_g008,train,v7,3,3,12.5,1000.0,500.0,140.7444224228886,90.25334347081564,94.56009335141025,140.50309051345414,0.8987948927023106,0.10120510732212082,-2.4431443534922437e-11,9.933466678682397e-11,1210,0f88fb3f6da431502e30020fd815e8692213116d21079c8adc72e1cc0843162d,e1a0cb8198221602e6ea371dcd7b9e53d5f8c6dfd384a8e565d4e3aa486853ae,1.5959618420165498
rb_g009_v0,rb_g009,valid,v0,0,0,1.7999999999999998,333.33,333.33,45.215346966827724,33.84540280202083,35.10187527600063,45.179115808248866,0.7700380974830741,0.22996190266143765,-1.4451174824693505e-10,7.732852860831586e-11,1206,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.5465055060049053
rb_g009_v1,rb_g009,valid,v1,0,0,2.5,500.0,333.33,45.65828067526826,34.024415819668114,35.28103354453296,45.57567163362353,0.8333009240872224,0.16669907602101494,-1.0823735241416444e-10,7.777620878239639e-11,1165,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.5030421410046984
rb_g009_v2,rb_g009,valid,v2,1,1,7.0,1000.0,333.33,75.28325232690759,52.405679180089734,54.31664609182896,75.02768767814109,0.9078980150781601,0.09210198495889987,-3.7059989997447114e-11,9.020339941445678e-11,1188,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.5732353710045572
rb_g009_v3,rb_g009,valid,v3,1,1,6.999999999999998,1000.0,500.0,76.83949182593665,50.52594527148496,52.91551449623034,75.7922882340767,0.8988483963804017,0.10115160365713229,-3.7533991787646377e-11,9.233787937260826e-11,1184,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.548497531999601
rb_g009_v4,rb_g009,valid,v4,2,2,16.500000000000004,2050.0,500.0,106.92642108573455,62.384335792144725,65.30397100912512,106.28748518315166,0.9465412463463161,0.053458753671491166,-1.780730445254834e-11,1.1570095271151343e-10,1167,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.5692275270121172
rb_g009_v5,rb_g009,valid,v5,2,2,16.5,2050.0,1000.0,104.11965869881527,59.868759171054855,63.639621904808116,103.8611162809903,0.94039990528179,0.059600094733686555,-1.5476522420523466e-11,1.1549338023939109e-10,1178,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.58719435200328
rb_g009_v6,rb_g009,valid,v6,3,3,12.500000000000002,1000.0,500.0,132.5261537027548,90.2058465373771,94.4722898627465,132.34756257180823,0.8988849052736189,0.10111509475163502,-2.5253843460859567e-11,9.975987108554267e-11,1221,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.5925807300081942
rb_g009_v7,rb_g009,valid,v7,3,3,12.5,1000.0,500.0,131.48938442285328,90.20605232015741,94.47151963348325,131.34704456758948,0.8988843070159994,0.10111569300797763,-2.3977069218972246e-11,9.796394199523787e-11,1209,4c890f631cb72c1bac0ffd2de00faefc58396a0e5e809a83bb833db299400381,16d9ac591a9a61db2dc9d5b2d140214f0462f6c6e17d756582aaa18cb2b3e76c,1.5446377589832991
rb_g010_v0,rb_g010,valid,v0,0,0,1.7999999999999996,333.33,333.33,45.02446097415577,33.85198697268297,35.107538129213154,44.98429348946712,0.7699521041218158,0.23004789602316825,-1.4498408646485614e-10,7.635469702064474e-11,1191,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.5304093419981655
rb_g010_v1,rb_g010,valid,v1,0,0,2.499999999999999,500.0,333.33,46.327701721760775,34.030685294671194,35.286407832942224,46.274578464369085,0.8332459891215162,0.16675401098487955,-1.0639569225645577e-10,7.84320415243571e-11,1196,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.5117091980064288
rb_g010_v2,rb_g010,valid,v2,1,1,7.000000000000001,1000.0,333.33,75.78012710826641,52.41658467387663,54.32457553947324,75.63832806538056,0.9078660059068122,0.09213399413148465,-3.829687360885307e-11,8.889453558171791e-11,1177,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.4795425249903928
rb_g010_v3,rb_g010,valid,v3,1,1,7.0,1000.0,500.0,74.2281395899667,50.5345034942865,52.918993942835364,74.08770369827539,0.8988191443505674,0.10118085568818454,-3.875193816631801e-11,9.136447556125616e-11,1177,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.49464510101825
rb_g010_v4,rb_g010,valid,v4,2,2,16.500000000000004,2050.0,500.0,102.94987035940488,62.43492203609788,65.33183145082555,102.64830066744236,0.946471001730903,0.05352899828689552,-1.7798550512214782e-11,1.175639030100001e-10,1161,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.4854240439890418
rb_g010_v5,rb_g010,valid,v5,2,2,16.5,2050.0,1000.0,103.69799726289921,59.95216814822188,63.705288959422504,103.37625071987776,0.9402609812077792,0.05973901880944166,-1.722086446506816e-11,1.1456394403601188e-10,1166,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.4918853779963683
rb_g010_v6,rb_g010,valid,v6,3,3,12.500000000000002,1000.0,500.0,134.7174649209261,90.26190834921887,94.52069807287464,134.45023886294513,0.8987775069971149,0.10122249302711078,-2.422563483150952e-11,9.703227809934745e-11,1186,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.5165096780110616
rb_g010_v7,rb_g010,valid,v7,3,3,12.500000000000002,1000.0,500.0,135.20533614658206,90.26278011850921,94.52182016923298,134.93820652014108,0.8987758601911717,0.10122413983317778,-2.4349535721057688e-11,9.747243419872532e-11,1186,0abf2fccf1ca98b75b3ce3a0dcbe4d88e7139b05d89892fc3464c7fbf3f3dff6,3f3a24a9450a1fbec05520b5735cd5078504ef25aae6fcfa2097f59d01e2ff11,1.4950836779898964
rb_g011_v0,rb_g011,train,v0,0,0,1.7999999999999996,333.33,333.33,44.58925303348826,33.84567852670835,35.10317239357075,44.58717330674125,0.7700333907759846,0.2299666093668676,-1.4285227322040508e-10,7.75282188545296e-11,1211,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.5221969069971237
rb_g011_v1,rb_g011,train,v1,0,0,2.5,500.0,333.33,46.089890961522315,34.02314237769034,35.28219166762215,46.08593734355668,0.8333112922294224,0.16668870787808715,-1.0750946799475968e-10,7.90888219518024e-11,1203,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.5409933420014568
rb_g011_v2,rb_g011,train,v2,1,1,6.999999999999999,1000.0,333.33,76.91709648687004,52.402130132015415,54.32551678175517,76.83887767734933,0.9079079749801366,0.09209202505782894,-3.796561477896278e-11,8.978867767038976e-11,1185,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.5144095759897027
rb_g011_v3,rb_g011,train,v3,1,1,7.000000000000001,1000.0,500.0,76.7830502627985,50.52651430127857,52.92653263936229,76.66169120844563,0.8988466037592517,0.10115339627870563,-3.7957319826935936e-11,9.099503576830584e-11,1182,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.4970935710007325
rb_g011_v4,rb_g011,train,v4,2,2,16.5,2050.0,500.0,109.27103706095488,62.411918862066166,65.37504842800088,108.92010509283233,0.946503804382172,0.05349619563379528,-1.5967227540159e-11,1.1800488000437326e-10,1128,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.5482646640157327
rb_g011_v5,rb_g011,train,v5,2,2,16.500000000000004,2050.0,1000.0,106.60880539759933,59.9015446431993,63.71562201310531,106.40373326082101,0.9403454078350713,0.05965459218128508,-1.6356343888729136e-11,1.1761722285948438e-10,1164,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.5271317650040146
rb_g011_v6,rb_g011,train,v6,3,3,12.500000000000002,1000.0,500.0,134.9375615337712,90.22051975853805,94.50623617429088,134.85256411981266,0.8988562476143375,0.10114375240990602,-2.424348721774549e-11,9.799184842559402e-11,1195,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.547788190015126
rb_g011_v7,rb_g011,train,v7,3,3,12.500000000000002,1000.0,500.0,134.51980783464148,90.21772759831437,94.5025794736897,134.43953455542743,0.8988617350370506,0.10113826498706495,-2.411548294389831e-11,9.803719650383622e-11,1199,ab25678666c64a0ec86f25689e4c2b7667a663510ee08981eefea20e4e25ed6a,381387934b6840415b5c5f2a1142fea470d98705990e9356bd06dbcc2e303c5a,1.564114148990484
rb_g012_v0,rb_g012,train,v0,0,0,1.7999999999999996,333.33,333.33,44.861229174977666,33.8473931974819,35.103505178295805,44.855038781863584,0.7700101651210726,0.2299898350235203,-1.4459282536726117e-10,7.625491270896261e-11,1191,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.5317235489783343
rb_g012_v1,rb_g012,train,v1,0,0,2.5,500.0,333.33,45.985219766505224,34.02690097468205,35.28316169986963,45.97809586076903,0.8332785623356577,0.1667214377719975,-1.07655151460051e-10,7.77294320451381e-11,1184,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.5181712319899816
rb_g012_v2,rb_g012,train,v2,1,1,7.0,1000.0,333.33,75.6812310065236,52.416527985111976,54.325973912057954,75.49406199176315,0.9078662442446619,0.09213375579227144,-3.693329769000846e-11,9.036246237440884e-11,1179,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.5101375810045283
rb_g012_v3,rb_g012,train,v3,1,1,7.000000000000001,1000.0,500.0,75.60448868121557,50.54137660004162,52.927246603019036,75.40787369099849,0.8987957740028745,0.10120422603593543,-3.8809844227216666e-11,9.093109696111977e-11,1179,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.5229337280034088
rb_g012_v4,rb_g012,train,v4,2,2,16.5,2050.0,500.0,107.6004280767541,62.44411017608022,65.34906800767261,107.12543613520302,0.9464579439894975,0.05354205602775134,-1.72487747990448e-11,1.1538292610942638e-10,1168,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.5193914840056095
rb_g012_v5,rb_g012,train,v5,2,2,16.500000000000004,2050.0,1000.0,107.37566930170215,59.93959200043094,63.70222266959778,106.85659118490713,0.9402818061349472,0.059718193883588976,-1.8536169232526952e-11,1.1672658987640624e-10,1161,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.508518599002855
rb_g012_v6,rb_g012,train,v6,3,3,12.499999999999998,1000.0,500.0,135.15205056301062,90.24446909045726,94.50721956686472,135.10348906367176,0.8988109968156311,0.10118900320756805,-2.319916703186209e-11,9.782440716292464e-11,1203,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.5774792680167593
rb_g012_v7,rb_g012,train,v7,3,3,12.499999999999996,1000.0,500.0,135.12767063720514,90.24732274184726,94.51030619577631,135.08959436255577,0.8988060625335559,0.10119393749135129,-2.4907205187219013e-11,9.726960085682278e-11,1193,3a5a5edcc1c48cdd7efc9fa2014105dd5a9c95bb996c60beda96c3849e1bd8f7,6d4bcfde6cc912517f17103396c452c69ce6e8300a58d99fc6896cb2064055db,1.508342722983798
rb_g013_v0,rb_g013,train,v0,0,0,1.8000000000000003,333.33,333.33,44.591803903734274,33.836945497804535,35.0945871368794,44.58271266779195,0.7701454733185485,0.2298545268276898,-1.4623836092692636e-10,7.584793490299763e-11,1185,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.4976783860183787
rb_g013_v1,rb_g013,train,v1,0,0,2.5,500.0,333.33,45.74815494615001,34.01084240506542,35.269188676688216,45.73628953603367,0.8334184438643149,0.16658155624030294,-1.0461782551374199e-10,7.890360450661052e-11,1190,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.4765295939869247
rb_g013_v2,rb_g013,train,v2,1,1,6.999999999999999,1000.0,333.33,74.44814450865863,52.36246325001339,54.27893819142734,74.42029093960036,0.9080242696680901,0.09197573037098156,-3.9071729978396825e-11,9.019575673707628e-11,1173,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.475419177004369
rb_g013_v3,rb_g013,train,v3,1,1,7.0,1000.0,500.0,73.3349158246022,50.48430969123316,52.87756211784993,73.31291428334879,0.8989904900154521,0.10100951002290282,-3.8354922412712054e-11,9.252024960691414e-11,1191,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.4922817019978538
rb_g013_v4,rb_g013,train,v4,2,2,16.500000000000004,2050.0,500.0,107.13401598060557,62.290207499073844,65.22030031873221,104.48261548619536,0.9466728502729744,0.0533271497451688,-1.8143264668424305e-11,1.1559411140718342e-10,1174,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.4792771810025442
rb_g013_v5,rb_g013,train,v5,2,2,16.5,2050.0,1000.0,101.49426041235722,59.792096116859554,63.5811234018094,101.43202673808747,0.9405274681803699,0.059472531837356984,-1.772691757694109e-11,1.1391014829829187e-10,1166,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.5086448730144184
rb_g013_v6,rb_g013,train,v6,3,3,12.500000000000004,1000.0,500.0,132.48859672994672,90.144134288689,94.42130450230121,132.4344115992668,0.8990026198601847,0.10099738016426682,-2.4451480840070864e-11,9.865102107644371e-11,1195,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.5199698439973872
rb_g013_v7,rb_g013,train,v7,3,3,12.5,1000.0,500.0,132.73420600379882,90.15112480965172,94.42810842409796,132.67706522063673,0.8989898842430314,0.1010101157815777,-2.460911474599925e-11,9.793600408689921e-11,1191,57745155e072709c96a15aed37aa0d1f501c62a68cf9537558af1b04dcc79d53,b11744a4478fd180ce964f6fc7328c34034820b1367c22e225b1bd12d2d4782d,1.5580268839839846
rb_g014_v0,rb_g014,train,v0,0,0,1.8,333.33,333.33,43.83288646224605,33.84018600674916,35.09676848240736,43.83015297341461,0.7701032813138076,0.2298967188291928,-1.430003337965502e-10,7.714105611539877e-11,1202,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.5627900389954448
rb_g014_v1,rb_g014,train,v1,0,0,2.5,500.0,333.33,45.195018594166356,34.018587245784744,35.27522078554392,45.195018594166356,0.833352373574531,0.16664762653301396,-1.0754492851816621e-10,7.926471552635596e-11,1191,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.5618589160148986
rb_g014_v2,rb_g014,train,v2,1,1,7.000000000000001,1000.0,333.33,73.01162453894563,52.38208582271104,54.29217838232448,73.00979491301354,0.9079672665370728,0.09203273350046794,-3.754081172908334e-11,9.087057966809268e-11,1188,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.5163228710007388
rb_g014_v3,rb_g014,train,v3,1,1,7.000000000000001,1000.0,500.0,72.11188905927793,50.50510920519143,52.89224408183121,72.04459342916363,0.8989193403090557,0.1010806597298389,-3.8894633545640185e-11,9.079594198011136e-11,1174,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.4941436740045901
rb_g014_v4,rb_g014,train,v4,2,2,16.5,2050.0,500.0,98.61657644996939,62.34486780757627,65.24794302772224,98.44933037116317,0.9465965110250723,0.05340348899224946,-1.7321665987079733e-11,1.162120119072281e-10,1161,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.4927581369993277
rb_g014_v5,rb_g014,train,v5,2,2,16.5,2050.0,1000.0,97.4951583606018,59.84557077896282,63.60203430788178,97.37363204653678,0.9404385547521702,0.0595614452629359,-1.5106084733264595e-11,1.1591007814215974e-10,1126,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.4479285779816564
rb_g014_v6,rb_g014,train,v6,3,3,12.5,1000.0,500.0,128.15496933627998,90.17991857901217,94.44326859490073,128.0374536367366,0.8989343038171698,0.10106569620732636,-2.4496173978150183e-11,9.608967731611516e-11,1150,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.4636549819842912
rb_g014_v7,rb_g014,train,v7,3,3,12.499999999999998,1000.0,500.0,127.97535062587423,90.17828870557716,94.44179724592533,127.85355024589069,0.898937260072135,0.1010627399526501,-2.4785098418078637e-11,9.661256765703043e-11,1181,440f133e7959fdb53fff349835e698f0391974e597fa507be28a682334e85a84,99b158bd4f80c10702da1e6d13c89247e211bcd03d3870e3d4f4daad5df5cf57,1.5407949529762845
rb_g015_v0,rb_g015,test,v0,0,0,1.8,333.33,333.33,44.1622779053028,33.83951886863715,35.09636525511678,44.1220673395415,0.7701131059180004,0.22988689422612607,-1.4412653169691855e-10,7.690506136137544e-11,1198,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.5666188639879692
rb_g015_v1,rb_g015,test,v1,0,0,2.4999999999999996,500.0,333.33,45.519076237267484,34.0136775786319,35.2713553051545,45.44258467640003,0.8333947893944004,0.1666052107129796,-1.0737990496778595e-10,7.821171854497262e-11,1180,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.5383757519884966
rb_g015_v2,rb_g015,test,v2,1,1,6.999999999999999,1000.0,333.33,74.74370119230122,52.36394566719726,54.28002051972857,74.50683221347555,0.9080199867096945,0.09198001332774286,-3.743733894318829e-11,8.985405343187397e-11,1189,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.555583139997907
rb_g015_v3,rb_g015,test,v3,1,1,6.999999999999999,1000.0,500.0,73.84978859376082,50.48676719038295,52.87979767817839,73.64334346885352,0.8989819389146965,0.10101806112363836,-3.8334843236295266e-11,9.071078168427758e-11,1166,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.5063399389910046
rb_g015_v4,rb_g015,test,v4,2,2,16.499999999999996,2050.0,500.0,100.65236922392018,62.30364117723779,65.2239203731809,100.21169317572321,0.9466539769401943,0.05334602307728592,-1.748016546324986e-11,1.1650013008430268e-10,1166,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.4968293889833149
rb_g015_v5,rb_g015,test,v5,2,2,16.5,2050.0,1000.0,99.03148783723532,59.823474184859926,63.590498861032096,98.67925405751805,0.9404760108454564,0.0595239891717936,-1.7249945579688948e-11,1.1575301984689404e-10,1168,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.508836575987516
rb_g015_v6,rb_g015,test,v6,3,3,12.5,1000.0,500.0,130.0268174794831,90.15993985529119,94.42814878719581,129.6527020614846,0.8989724071918609,0.1010275928323797,-2.424057399252888e-11,9.800282748163715e-11,1206,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.55289890099084
rb_g015_v7,rb_g015,test,v7,3,3,12.5,1000.0,500.0,130.9779549422023,90.15606833265392,94.42427080761391,129.7816506947853,0.8989798642283569,0.10102013579657446,-2.4931310349529667e-11,9.685510750956691e-11,1185,667ff5202f2e3027eef2d568765a9b7c2176f0094b8a715e85f41d83e4583305,18b19bd5aaf7ed56a11af5f268f734b5d400a90e2f136b4c838924712f83e895,1.518685651011765
