sample_id,group_id,split_role,family,block_index,layer,k_x_W_mK,k_y_W_mK,k_z_W_mK,control_volume_count,bbox_fraction_xy,block_id,source_power_W,power_fraction,source_volume_m3,surface_power_density_W_cm2,q_W_m3
rb_g007_v6,rb_g007,train,q,1,silicon_die_lower,,,,120,"[0.6513779719, 0.7367079697, 0.2961043738, 0.3740178065]",q01,1.5934684838815099,0.1274774787105208,1.0299682617187492e-10,239.6786804315443,15471044527.356846
rb_g007_v6,rb_g007,train,q,2,silicon_die_upper,,,,80,"[0.3354589356, 0.4150363033, 0.2855149666, 0.3556112347]",q02,1.0020116403743113,0.08016093122994492,6.713867187500006e-11,179.63390071760531,14924507923.538822
rb_g007_v6,rb_g007,train,q,3,silicon_die_lower,,,,96,"[0.4598845712, 0.5475384473, 0.8678885487, 0.9360267143]",q03,1.1926293960488736,0.09541035168390989,8.239746093749983e-11,199.68431217675897,14474103722.122063
rb_g007_v6,rb_g007,train,q,4,silicon_die_upper,,,,120,"[0.1165739536, 0.2077035678, 0.6222947367, 0.6884327649]",q04,1.4618211683727906,0.11694569346982325,1.0070800781250002e-10,242.54005509302155,14515441225.830181
rb_g007_v6,rb_g007,train,q,5,silicon_die_lower,,,,100,"[0.7067021188, 0.7844010452, 0.6331608072, 0.7063112818]",q05,1.2886042906547983,0.10308834325238386,8.583068847656239e-11,226.71873352877154,15013328140.862751
rb_g007_v6,rb_g007,train,q,6,silicon_die_upper,,,,100,"[0.5833148436, 0.6718693576, 0.2792610633, 0.3446448072]",q06,1.3030122671132744,0.10424098136906196,8.392333984375001e-11,225.04429904131973,15526220352.27919
rb_g007_v6,rb_g007,train,q,7,silicon_die_lower,,,,100,"[0.1068614803, 0.1780163286, 0.5046292879, 0.5868763181]",q07,1.3360610306175624,0.10688488244940499,8.583068847656241e-11,228.29772019135737,15566239236.009361
rb_g007_v6,rb_g007,train,q,8,silicon_die_upper,,,,80,"[0.8226058748, 0.9058825584, 0.7911795262, 0.8578479459]",q08,1.013387973004325,0.081071037840346,6.713867187500006e-11,182.5291214217324,15093953227.002586
rb_g007_v6,rb_g007,train,q,9,silicon_die_lower,,,,80,"[0.079958079, 0.1485758134, 0.7428551537, 0.820772498]",q09,0.9999041723737532,0.07999233378990026,6.866455078124999e-11,187.01991885310392,14562159964.596954
rb_g007_v7,rb_g007,train,k,0,silicon_die_upper,50.0,50.0,50.0,572,"[0.6678350325, 0.8621905929, 0.4616289595, 0.6348177618]",k00,,,,,
rb_g007_v7,rb_g007,train,k,1,silicon_die_lower,135.0,135.0,135.0,360,"[0.0510376548, 0.2049197325, 0.824574992, 0.9583722234]",k01,,,,,
rb_g007_v7,rb_g007,train,q,0,silicon_die_upper,,,,100,"[0.2726910465, 0.3589049644, 0.7770341117, 0.8453506104]",q00,1.31052141675934,0.1048417133407472,8.392333984375011e-11,222.50569999246866,15615696648.861816
rb_g007_v7,rb_g007,train,q,1,silicon_die_lower,,,,120,"[0.6513779719, 0.7367079697, 0.2961043738, 0.3740178065]",q01,1.5558570625497858,0.12446856500398287,1.0299682617187492e-10,234.02142650708407,15105873844.631533
rb_g007_v7,rb_g007,train,q,2,silicon_die_upper,,,,80,"[0.3354589356, 0.4150363033, 0.2855149666, 0.3556112347]",q02,0.9801834996353719,0.07841467997082975,6.713867187500006e-11,175.72069860661605,14599387689.114473
rb_g007_v7,rb_g007,train,q,3,silicon_die_lower,,,,96,"[0.4598845712, 0.5475384473, 0.8678885487, 0.9360267143]",q03,1.1985576194772851,0.0958846095581828,8.239746093749983e-11,200.6768864178889,14546050398.15991
rb_g007_v7,rb_g007,train,q,4,silicon_die_upper,,,,120,"[0.1165739536, 0.2077035678, 0.6222947367, 0.6884327649]",q04,1.5097416138573687,0.12077932910858949,1.0070800781250002e-10,250.49084123524804,14991276728.144924
rb_g007_v7,rb_g007,train,q,5,silicon_die_lower,,,,100,"[0.7067021188, 0.7844010452, 0.6331608072, 0.7063112818]",q05,1.3341962107637262,0.10673569686109809,8.583068847656239e-11,234.74023591022691,15544512509.975409
rb_g007_v7,rb_g007,train,q,6,silicon_die_upper,,,,100,"[0.5833148436, 0.6718693576, 0.2792610633, 0.3446448072]",q06,1.316356168207281,0.10530849345658248,8.392333984375001e-11,227.34893495609145,15685221425.387703
rb_g007_v7,rb_g007,train,q,7,silicon_die_lower,,,,100,"[0.1068614803, 0.1780163286, 0.5046292879, 0.5868763181]",q07,1.311063604836704,0.10488508838693632,8.583068847656241e-11,224.02631702515265,15274998116.725033
rb_g007_v7,rb_g007,train,q,8,silicon_die_upper,,,,80,"[0.8226058748, 0.9058825584, 0.7911795262, 0.8578479459]",q08,0.9876502036119083,0.07901201628895266,6.713867187500006e-11,177.89329332854373,14710600850.888628
rb_g007_v7,rb_g007,train,q,9,silicon_die_lower,,,,80,"[0.079958079, 0.1485758134, 0.7428551537, 0.820772498]",q09,0.9958726003012295,0.07966980802409836,6.866455078124999e-11,186.2658623118017,14503445940.74253
rb_g008_v0,rb_g008,train,k,0,silicon_die_lower,385.0,385.0,385.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v0,rb_g008,train,k,1,silicon_die_upper,600.0,600.0,600.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v0,rb_g008,train,k,2,silicon_die_lower,50.0,50.0,50.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v0,rb_g008,train,k,3,silicon_die_upper,135.0,135.0,135.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v0,rb_g008,train,k,4,silicon_die_lower,150.0,150.0,150.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v0,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,0.7974064023525712,0.44300355686253956,3.2958984374999995e-10,30.957289574377814,2419390091.8786163
rb_g008_v0,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,0.6552878020100524,0.36404877889447357,3.021240234375e-10,29.876023626068623,2168936433.966202
rb_g008_v0,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,0.3473057956373763,0.19294766424298682,1.6479492187499992e-10,30.105523816276115,2107503020.638065
rb_g008_v1,rb_g008,train,k,0,silicon_die_lower,400.0,400.0,400.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v1,rb_g008,train,k,1,silicon_die_upper,20.0,20.0,20.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v1,rb_g008,train,k,2,silicon_die_lower,120.0,120.0,120.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v1,rb_g008,train,k,3,silicon_die_upper,140.0,140.0,140.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v1,rb_g008,train,k,4,silicon_die_lower,385.0,385.0,385.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v1,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,1.0493957834307195,0.41975831337228775,3.2958984374999995e-10,40.740140849072404,3183944539.949798
rb_g008_v1,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,0.9176259203383208,0.3670503681353283,3.021240234375e-10,41.8366000279982,3037249106.832939
rb_g008_v1,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,0.5329782962309599,0.21319131849238399,1.6479492187499992e-10,46.200181489319895,3234191261.277056
rb_g008_v2,rb_g008,train,k,0,silicon_die_lower,600.0,600.0,600.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v2,rb_g008,train,k,1,silicon_die_upper,50.0,50.0,50.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v2,rb_g008,train,k,2,silicon_die_lower,135.0,135.0,135.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v2,rb_g008,train,k,3,silicon_die_upper,150.0,150.0,150.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v2,rb_g008,train,k,4,silicon_die_lower,400.0,400.0,400.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v2,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,2.749733676889069,0.3928190966984384,3.2958984374999995e-10,106.75146504559422,8342895659.657502
rb_g008_v2,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,2.638222232036912,0.37688889029098743,3.021240234375e-10,120.28240033368598,8732249100.948034
rb_g008_v2,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,1.6120440910740181,0.23029201301057403,1.6479492187499992e-10,139.73689004426504,9782122365.983973
rb_g008_v3,rb_g008,train,k,0,silicon_die_lower,20.0,20.0,20.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v3,rb_g008,train,k,1,silicon_die_upper,120.0,120.0,120.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v3,rb_g008,train,k,2,silicon_die_lower,140.0,140.0,140.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v3,rb_g008,train,k,3,silicon_die_upper,385.0,385.0,385.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v3,rb_g008,train,k,4,silicon_die_lower,600.0,600.0,600.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v3,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,2.6594300696271005,0.37991858137530005,3.2958984374999995e-10,103.24565557206607,8068907826.068597
rb_g008_v3,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,2.717832787102747,0.38826182672896387,3.021240234375e-10,123.91202203080226,8995751996.745739
rb_g008_v3,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,1.6227371432701534,0.2318195918957362,1.6479492187499992e-10,140.66379636602292,9847009390.866003
rb_g008_v4,rb_g008,train,k,0,silicon_die_lower,50.0,50.0,50.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v4,rb_g008,train,k,1,silicon_die_upper,135.0,135.0,135.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v4,rb_g008,train,k,2,silicon_die_lower,150.0,150.0,150.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v4,rb_g008,train,k,3,silicon_die_upper,400.0,400.0,400.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v4,rb_g008,train,k,4,silicon_die_lower,20.0,20.0,20.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v4,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,6.414771912166592,0.38877405528282377,3.2958984374999995e-10,249.03731780011853,19462893149.803234
rb_g008_v4,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,6.506123329065832,0.39431050479186863,3.021240234375e-10,296.6285862441633,21534611035.03325
rb_g008_v4,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,3.5791047587675746,0.21691543992530754,1.6479492187499992e-10,310.247697877543,21718537913.94369
rb_g008_v5,rb_g008,train,k,0,silicon_die_lower,120.0,120.0,120.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v5,rb_g008,train,k,1,silicon_die_upper,140.0,140.0,140.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v5,rb_g008,train,k,2,silicon_die_lower,385.0,385.0,385.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v5,rb_g008,train,k,3,silicon_die_upper,600.0,600.0,600.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v5,rb_g008,train,k,4,silicon_die_lower,50.0,50.0,50.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v5,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,6.825019162801413,0.4136375250182675,3.2958984374999995e-10,264.96413115090877,20707613696.914513
rb_g008_v5,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,6.432602040788007,0.38985466913866706,3.021240234375e-10,293.27658771943936,21291262997.226406
rb_g008_v5,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,3.242378796410578,0.19650780584306532,1.6479492187499992e-10,281.0592662226866,19675234889.03368
rb_g008_v6,rb_g008,train,k,0,silicon_die_lower,135.0,135.0,135.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v6,rb_g008,train,k,1,silicon_die_upper,150.0,150.0,150.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v6,rb_g008,train,k,2,silicon_die_lower,400.0,400.0,400.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v6,rb_g008,train,k,3,silicon_die_upper,20.0,20.0,20.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v6,rb_g008,train,k,4,silicon_die_lower,120.0,120.0,120.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v6,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,5.277565401903405,0.4222052321522724,3.2958984374999995e-10,204.88814726396402,16012524360.145445
rb_g008_v6,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,4.736232009360329,0.3788985607488263,3.021240234375e-10,215.93531723946384,15676449543.709015
rb_g008_v6,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,2.4862025887362655,0.19889620709890124,1.6479492187499992e-10,215.51161019333117,15086645634.761108
rb_g008_v7,rb_g008,train,k,0,silicon_die_lower,140.0,140.0,140.0,252,"[0.8684844295, 0.9713816358, 0.3203651034, 0.4592084719]",k00,,,,,
rb_g008_v7,rb_g008,train,k,1,silicon_die_upper,385.0,385.0,385.0,196,"[0.5135172077, 0.6120850458, 0.7644065541, 0.8699257668]",k01,,,,,
rb_g008_v7,rb_g008,train,k,2,silicon_die_lower,600.0,600.0,600.0,480,"[0.0829908685, 0.2661869575, 0.0759212688, 0.2233684559]",k02,,,,,
rb_g008_v7,rb_g008,train,k,3,silicon_die_upper,50.0,50.0,50.0,528,"[0.6739830157, 0.8620040696, 0.2065643875, 0.3903012345]",k03,,,,,
rb_g008_v7,rb_g008,train,k,4,silicon_die_lower,135.0,135.0,135.0,168,"[0.3534866363, 0.4571528943, 0.2010303509, 0.2968380859]",k04,,,,,
rb_g008_v7,rb_g008,train,q,0,silicon_die_lower,,,,384,"[0.4415481551, 0.6320621701, 0.1264417705, 0.2616458697]",q00,5.314878059004201,0.42519024472033606,3.2958984374999995e-10,206.33671693590412,16125733725.689785
rb_g008_v7,rb_g008,train,q,1,silicon_die_upper,,,,360,"[0.7649524516, 0.9203444901, 0.2140569874, 0.3552068714]",q01,4.6907999884046205,0.3752639990723696,3.021240234375e-10,213.86397068411935,15526074143.438646
rb_g008_v7,rb_g008,train,q,2,silicon_die_lower,,,,192,"[0.4372637044, 0.554105234, 0.4409202958, 0.5396547225]",q02,2.494321952591179,0.1995457562072943,1.6479492187499992e-10,216.21542137350025,15135915137.501444
rb_g009_v0,rb_g009,valid,k,0,silicon_die_upper,20.0,20.0,20.0,468,"[0.0362301981, 0.1873907959, 0.584851435, 0.7923237524]",k00,,,,,
rb_g009_v0,rb_g009,valid,k,1,silicon_die_lower,120.0,120.0,120.0,504,"[0.6930510668, 0.9166483113, 0.0485291535, 0.1965915207]",k01,,,,,
rb_g009_v0,rb_g009,valid,k,2,silicon_die_upper,140.0,140.0,140.0,196,"[0.5578324108, 0.6708600591, 0.2689244046, 0.3856255643]",k02,,,,,
rb_g009_v0,rb_g009,valid,k,3,silicon_die_lower,385.0,385.0,385.0,224,"[0.2331282003, 0.3357531832, 0.2493327072, 0.3694665639]",k03,,,,,
rb_g009_v0,rb_g009,valid,k,4,silicon_die_upper,600.0,600.0,600.0,288,"[0.4298916991, 0.5493527963, 0.2604715932, 0.4032423045]",k04,,,,,
rb_g009_v0,rb_g009,valid,k,5,silicon_die_lower,50.0,50.0,50.0,576,"[0.6154820107, 0.8037437501, 0.5280646073, 0.7052738554]",k05,,,,,
rb_g009_v0,rb_g009,valid,k,6,silicon_die_upper,135.0,135.0,135.0,216,"[0.5868862982, 0.7203183197, 0.4957455642, 0.5845635351]",k06,,,,,
rb_g009_v0,rb_g009,valid,k,7,silicon_die_lower,150.0,150.0,150.0,192,"[0.0332829819, 0.160525976, 0.4503080601, 0.5387208888]",k07,,,,,
rb_g009_v0,rb_g009,valid,q,0,silicon_die_upper,,,,280,"[0.0766812742, 0.1823213228, 0.6342077096, 0.7917551067]",q00,0.5172657096747051,0.2873698387081695,2.3498535156249997e-10,31.079488636714274,2201267892.807888
rb_g009_v0,rb_g009,valid,q,1,silicon_die_lower,,,,320,"[0.7342852797, 0.8782855397, 0.6644863122, 0.7917929203]",q01,0.5531909233070306,0.3073282907261281,2.7465820312499996e-10,30.175941022973024,2014106686.1027534
rb_g009_v0,rb_g009,valid,q,2,silicon_die_upper,,,,140,"[0.4404909404, 0.5520298719, 0.6412718785, 0.7305409541]",q02,0.2398594582105168,0.13325525456139822,1.174926757812501e-10,24.089585702657125,2041484344.5823917
rb_g009_v0,rb_g009,valid,q,3,silicon_die_lower,,,,252,"[0.187042138, 0.2933368379, 0.284792845, 0.4313358109]",q03,0.48968390880774737,0.2720466160043041,2.162933349609374e-10,31.436866153409124,2263980574.7883277
rb_g009_v1,rb_g009,valid,k,0,silicon_die_upper,50.0,50.0,50.0,468,"[0.0362301981, 0.1873907959, 0.584851435, 0.7923237524]",k00,,,,,
rb_g009_v1,rb_g009,valid,k,1,silicon_die_lower,135.0,135.0,135.0,504,"[0.6930510668, 0.9166483113, 0.0485291535, 0.1965915207]",k01,,,,,
rb_g009_v1,rb_g009,valid,k,2,silicon_die_upper,150.0,150.0,150.0,196,"[0.5578324108, 0.6708600591, 0.2689244046, 0.3856255643]",k02,,,,,
rb_g009_v1,rb_g009,valid,k,3,silicon_die_lower,400.0,400.0,400.0,224,"[0.2331282003, 0.3357531832, 0.2493327072, 0.3694665639]",k03,,,,,
rb_g009_v1,rb_g009,valid,k,4,silicon_die_upper,20.0,20.0,20.0,288,"[0.4298916991, 0.5493527963, 0.2604715932, 0.4032423045]",k04,,,,,
rb_g009_v1,rb_g009,valid,k,5,silicon_die_lower,120.0,120.0,120.0,576,"[0.6154820107, 0.8037437501, 0.5280646073, 0.7052738554]",k05,,,,,
rb_g009_v1,rb_g009,valid,k,6,silicon_die_upper,140.0,140.0,140.0,216,"[0.5868862982, 0.7203183197, 0.4957455642, 0.5845635351]",k06,,,,,
rb_g009_v1,rb_g009,valid,k,7,silicon_die_lower,385.0,385.0,385.0,192,"[0.0332829819, 0.160525976, 0.4503080601, 0.5387208888]",k07,,,,,
rb_g009_v1,rb_g009,valid,q,0,silicon_die_upper,,,,280,"[0.0766812742, 0.1823213228, 0.6342077096, 0.7917551067]",q00,0.6535186628648844,0.26140746514595375,2.3498535156249997e-10,39.26613629417452,2781103836.981368
rb_g009_v1,rb_g009,valid,q,1,silicon_die_lower,,,,320,"[0.7342852797, 0.8782855397, 0.6644863122, 0.7917929203]",q01,0.7592644296285146,0.30370577185140585,2.7465820312499996e-10,41.417018399983796,2764397425.563019
rb_g009_v1,rb_g009,valid,q,2,silicon_die_upper,,,,140,"[0.4404909404, 0.5520298719, 0.6412718785, 0.7305409541]",q02,0.35660610992663316,0.14264244397065326,1.174926757812501e-10,35.814695452322766,3035134807.811924
rb_g009_v1,rb_g009,valid,q,3,silicon_die_lower,,,,252,"[0.187042138, 0.2933368379, 0.284792845, 0.4313358109]",q03,0.7306107975799678,0.2922443190319871,2.162933349609374e-10,46.90395873876743,3377870139.696705
rb_g009_v2,rb_g009,valid,k,0,silicon_die_upper,120.0,120.0,120.0,468,"[0.0362301981, 0.1873907959, 0.584851435, 0.7923237524]",k00,,,,,
rb_g009_v2,rb_g009,valid,k,1,silicon_die_lower,140.0,140.0,140.0,504,"[0.6930510668, 0.9166483113, 0.0485291535, 0.1965915207]",k01,,,,,
rb_g009_v2,rb_g009,valid,k,2,silicon_die_upper,385.0,385.0,385.0,196,"[0.5578324108, 0.6708600591, 0.2689244046, 0.3856255643]",k02,,,,,
rb_g009_v2,rb_g009,valid,k,3,silicon_die_lower,600.0,600.0,600.0,224,"[0.2331282003, 0.3357531832, 0.2493327072, 0.3694665639]",k03,,,,,
rb_g009_v2,rb_g009,valid,k,4,silicon_die_upper,50.0,50.0,50.0,288,"[0.4298916991, 0.5493527963, 0.2604715932, 0.4032423045]",k04,,,,,
rb_g009_v2,rb_g009,valid,k,5,silicon_die_lower,135.0,135.0,135.0,576,"[0.6154820107, 0.8037437501, 0.5280646073, 0.7052738554]",k05,,,,,
rb_g009_v2,rb_g009,valid,k,6,silicon_die_upper,150.0,150.0,150.0,216,"[0.5868862982, 0.7203183197, 0.4957455642, 0.5845635351]",k06,,,,,
rb_g009_v2,rb_g009,valid,k,7,silicon_die_lower,400.0,400.0,400.0,192,"[0.0332829819, 0.160525976, 0.4503080601, 0.5387208888]",k07,,,,,
rb_g009_v2,rb_g009,valid,q,0,silicon_die_upper,,,,280,"[0.0766812742, 0.1823213228, 0.6342077096, 0.7917551067]",q00,1.7338680619313496,0.24769543741876424,2.3498535156249997e-10,104.1780495410101,7378621903.034606
rb_g009_v2,rb_g009,valid,q,1,silicon_die_lower,,,,320,"[0.7342852797, 0.8782855397, 0.6644863122, 0.7917929203]",q01,2.1969811534495327,0.31385445049279037,2.7465820312499996e-10,119.84284434522604,7998964270.6927
rb_g009_v2,rb_g009,valid,q,2,silicon_die_upper,,,,140,"[0.4404909404, 0.5520298719, 0.6412718785, 0.7305409541]",q02,1.051842025111272,0.15026314644446742,1.174926757812501e-10,105.63868858294383,8952405059.440554
rb_g009_v2,rb_g009,valid,q,3,silicon_die_lower,,,,252,"[0.187042138, 0.2933368379, 0.284792845, 0.4313358109]",q03,2.0173087595078454,0.2881869656439779,2.162933349609374e-10,129.50775862158488,9326726410.095676
rb_g009_v3,rb_g009,valid,k,0,silicon_die_upper,135.0,135.0,135.0,468,"[0.0362301981, 0.1873907959, 0.584851435, 0.7923237524]",k00,,,,,
rb_g009_v3,rb_g009,valid,k,1,silicon_die_lower,150.0,150.0,150.0,504,"[0.6930510668, 0.9166483113, 0.0485291535, 0.1965915207]",k01,,,,,
rb_g009_v3,rb_g009,valid,k,2,silicon_die_upper,400.0,400.0,400.0,196,"[0.5578324108, 0.6708600591, 0.2689244046, 0.3856255643]",k02,,,,,
rb_g009_v3,rb_g009,valid,k,3,silicon_die_lower,20.0,20.0,20.0,224,"[0.2331282003, 0.3357531832, 0.2493327072, 0.3694665639]",k03,,,,,
rb_g009_v3,rb_g009,valid,k,4,silicon_die_upper,120.0,120.0,120.0,288,"[0.4298916991, 0.5493527963, 0.2604715932, 0.4032423045]",k04,,,,,
rb_g009_v3,rb_g009,valid,k,5,silicon_die_lower,140.0,140.0,140.0,576,"[0.6154820107, 0.8037437501, 0.5280646073, 0.7052738554]",k05,,,,,
rb_g009_v3,rb_g009,valid,k,6,silicon_die_upper,385.0,385.0,385.0,216,"[0.5868862982, 0.7203183197, 0.4957455642, 0.5845635351]",k06,,,,,
rb_g009_v3,rb_g009,valid,k,7,silicon_die_lower,600.0,600.0,600.0,192,"[0.0332829819, 0.160525976, 0.4503080601, 0.5387208888]",k07,,,,,
rb_g009_v3,rb_g009,valid,q,0,silicon_die_upper,,,,280,"[0.0766812742, 0.1823213228, 0.6342077096, 0.7917551067]",q00,1.774063081241056,0.2534375830344366,2.3498535156249997e-10,106.59313452059276,7549675200.793108
rb_g009_v3,rb_g009,valid,q,1,silicon_die_lower,,,,320,"[0.7342852797, 0.8782855397, 0.6644863122, 0.7917929203]",q01,2.3262577382697076,0.3323225340385296,2.7465820312499996e-10,126.89473625961999,8469645951.957976
rb_g009_v3,rb_g009,valid,q,2,silicon_die_upper,,,,140,"[0.4404909404, 0.5520298719, 0.6412718785, 0.7305409541]",q02,1.0551384487118638,0.15073406410169482,1.174926757812501e-10,105.96975528104761,8980461477.24424
rb_g009_v3,rb_g009,valid,q,3,silicon_die_lower,,,,252,"[0.187042138, 0.2933368379, 0.284792845, 0.4313358109]",q03,1.8445407317773723,0.2635058188253389,2.162933349609374e-10,118.41634788567748,8527959181.499959
rb_g009_v4,rb_g009,valid,k,0,silicon_die_upper,140.0,140.0,140.0,468,"[0.0362301981, 0.1873907959, 0.584851435, 0.7923237524]",k00,,,,,
rb_g009_v4,rb_g009,valid,k,1,silicon_die_lower,385.0,385.0,385.0,504,"[0.6930510668, 0.9166483113, 0.0485291535, 0.1965915207]",k01,,,,,
rb_g009_v4,rb_g009,valid,k,2,silicon_die_upper,600.0,600.0,600.0,196,"[0.5578324108, 0.6708600591, 0.2689244046, 0.3856255643]",k02,,,,,
rb_g009_v4,rb_g009,valid,k,3,silicon_die_lower,50.0,50.0,50.0,224,"[0.2331282003, 0.3357531832, 0.2493327072, 0.3694665639]",k03,,,,,
rb_g009_v4,rb_g009,valid,k,4,silicon_die_upper,135.0,135.0,135.0,288,"[0.4298916991, 0.5493527963, 0.2604715932, 0.4032423045]",k04,,,,,
rb_g009_v4,rb_g009,valid,k,5,silicon_die_lower,150.0,150.0,150.0,576,"[0.6154820107, 0.8037437501, 0.5280646073, 0.7052738554]",k05,,,,,
