sample_id,group_id,split_role,design_block,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,total_source_area_mm2,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,projected_field_cv_rms_deltaT_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points
p1f_g030_t0_b0_p1,p1f_g030,train,complete_factorial_2x2x2,1000.0,20.0,6.0,9,31.712378379375867,mixed,offset,64.41858583772341,58.026361870628726,10.736430972953903,5.894194836467521,0.10580516404303071,0.9823658060779201,0.017634194007171786,-8.509190805675952e-11,7.00438206141179e-11,362.129075986083,358.94137834823914,352.90261056661944,10.540723153854533,587.2026809656973,0.5408198619634226,87.20241117636941,9.99990329189111,500.00026978932783,10.354845997680505,10.35484599679939,-8.509193171460018e-11,True,0.029124391727066268,59.136113609928486,330,8,True,True
p1f_g030_t0_b1_p0,p1f_g030,train,complete_factorial_2x2x2,1000.0,120.0,4.0,9,31.712378379375867,mixed,offset,41.10103001582394,33.409233679798106,10.275257503955984,3.751379995753132,0.24862000472468498,0.937844998938283,0.062155001181171246,-1.194542381677266e-10,6.911840360334083e-11,339.59244890301443,337.5134199456143,320.7183478293833,10.554102476378375,159.248846233665,0.554203775611573,75.91545617792026,9.999898700766803,83.33339005574474,9.898112225753607,9.898112224571237,-1.194540666634416e-10,True,0.019417008668483504,35.5462834766187,330,8,True,True
p1f_g030_t0_b1_p1,p1f_g030,train,complete_factorial_2x2x2,1000.0,120.0,6.0,9,31.712378379375867,mixed,offset,61.65154502179098,50.11385051797323,10.27525750363183,5.627069993432143,0.3729300070743469,0.9378449989053572,0.06215500117905782,-8.441503977311508e-11,6.96206880101965e-11,359.3886733525503,356.27012991644597,331.0775217430183,10.554102476398578,159.2488462337938,0.5542037756317724,75.91545617804886,9.999898700766806,83.33339005574496,9.898112225425052,9.898112224589504,-8.441493693273354e-11,True,0.029125513001531544,53.319425213110925,330,8,True,True
p1f_g030_t1_b0_p0,p1f_g030,train,complete_factorial_2x2x2,1400.0,20.0,4.0,9,31.712378379375867,mixed,offset,31.861037583374923,27.976303236941625,7.965259395843731,3.9488587587606787,0.051141241713195354,0.9872146896901697,0.012785310428298838,-1.184685162469723e-10,6.924489376956453e-11,330.3350238079871,328.20575485664835,325.5706399710946,7.681972352312632,593.1616595879434,0.5392112206127663,93.16128582899148,7.142761131699866,500.0003737589519,7.583755951996778,7.583755951098342,-1.1846847366346047e-10,True,0.01947878430843275,28.605566680491926,330,8,True,True
p1f_g030_t1_b0_p1,p1f_g030,train,complete_factorial_2x2x2,1400.0,20.0,6.0,9,31.712378379375867,mixed,offset,47.791556373569335,41.96445485396641,7.965259395594889,5.923288137928753,0.07671186256724463,0.9872146896547922,0.012785310427874105,-8.266630435738165e-11,6.939621892373652e-11,345.5025357104657,342.3086322834564,338.35595995536755,7.681972352332153,593.1616595878993,0.5392112206322811,93.16128582894895,7.142761131699872,500.0003737589504,7.58375595174428,7.583755951117359,-8.266625950709032e-11,True,0.02921817645341207,42.9083500192702,330,8,True,True
p1f_g030_t1_b1_p0,p1f_g030,train,complete_factorial_2x2x2,1400.0,120.0,4.0,9,31.712378379375867,mixed,offset,30.875199032415196,24.459790613931986,7.718799758103799,3.8174685235062915,0.18253147696605065,0.9543671308765729,0.045632869241512664,-1.180855413451809e-10,6.892562047216008e-11,329.3624614404887,327.2672531752984,315.21097058119784,7.691605381861715,160.8624546765151,0.5488475549409085,77.52904372719729,7.142757826920807,83.33341094931784,7.340615360122172,7.34061535925535,-1.1808576353250157e-10,True,0.019483264095129016,26.119311601528565,330,8,True,True
p1f_g030_t1_b1_p1,p1f_g030,train,complete_factorial_2x2x2,1400.0,120.0,6.0,9,31.712378379375867,mixed,offset,46.312798547193495,36.68968591962107,7.7187997578655825,5.726202785053925,0.2737972154397729,0.9543671308423208,0.045632869239962154,-8.228294897290785e-11,6.953663503105888e-11,344.04369215926835,340.9008797614798,322.81645587102156,7.691605381881979,160.86245467663136,0.5488475549611427,77.52904372731334,7.142757826920836,83.33341094931802,7.340615359878058,7.340615359274049,-8.228307427108714e-11,True,0.029224896139055545,39.17896740094522,330,8,True,True
p1f_g031_t0_b0_p0,p1f_g031,train,complete_factorial_2x2x2,1000.0,20.0,4.0,10,34.41962369134146,edge_balanced,offset,42.76858739136088,38.740485244548836,10.69214684784022,3.9293149965394996,0.07068500394119268,0.9823287491348749,0.01767125098529817,-1.2017305900391406e-10,6.914166229724125e-11,341.5127402672001,339.2969379700776,335.34667215437963,10.564879706452622,587.2920414878549,0.5639156695439197,87.23304476223026,10.000964036908703,500.05899672562464,10.378185066800029,10.37818506555285,-1.201730700077626e-10,True,0.018228028344765335,39.42449141094976,288,7,True,True
p1f_g031_t0_b0_p1,p1f_g031,train,complete_factorial_2x2x2,1000.0,20.0,6.0,10,34.41962369134146,edge_balanced,offset,64.15288108497828,58.11072786481779,10.69214684749638,5.893972494602502,0.1060275059081306,0.982328749100417,0.017671250984688434,-8.510540651836725e-11,6.931253225143315e-11,362.2691103987351,358.9454069530491,353.02000822974026,10.564879706472846,587.2920414886423,0.5639156695640768,87.23304476301554,10.00096403690877,500.0589967256268,10.37818506645585,10.378185065572612,-8.510528244331828e-11,True,0.02734204251578376,59.13673711440497,288,7,True,True
p1f_g031_t0_b1_p0,p1f_g031,train,complete_factorial_2x2x2,1000.0,120.0,4.0,10,34.41962369134146,edge_balanced,offset,40.92071071870873,33.454392630754256,10.230177679677183,3.75085753887682,0.24914246160092918,0.937714384719205,0.062285615400232294,-1.1943727951102545e-10,6.905955376941192e-11,339.67824493558123,337.5123631819126,320.7650795464399,10.578446268439919,159.25926347768433,0.577436421196957,75.91305499516187,10.001009847242962,83.34620848252247,9.919561233895308,9.919561232710542,-1.194373455738529e-10,True,0.017826091896552043,35.42819612246866,288,7,True,True
p1f_g031_t0_b1_p1,p1f_g031,train,complete_factorial_2x2x2,1000.0,120.0,6.0,10,34.41962369134146,edge_balanced,offset,61.38106607609353,50.18158894440726,10.230177679348921,5.626286308117654,0.37371369238872415,0.9377143846862758,0.06228561539812069,-8.439642503373553e-11,6.90389626067099e-11,359.51736740140103,356.2685447708933,331.14761931860414,10.578446268461109,159.25926347780992,0.5774364212180781,75.91305499528674,10.001009847243031,83.3462084825232,9.919561233566839,9.919561232729663,-8.439644077142682e-11,True,0.026739137842469063,53.142294181894975,288,7,True,True
p1f_g031_t1_b0_p0,p1f_g031,train,complete_factorial_2x2x2,1400.0,20.0,4.0,10,34.41962369134146,edge_balanced,offset,31.687026110719273,28.032951159836813,7.921756527679818,3.948709799209045,0.05129020126520534,0.9871774498022613,0.012822550316301334,-1.1856263193443795e-10,6.869278384375802e-11,330.42981046874246,328.2088475245127,325.6492697734148,7.706266607598707,593.2870161963214,0.5624528155182847,93.20573086872874,7.143813792080422,500.0812853275926,7.607452617185615,7.6074526162836555,-1.1856260452054885e-10,True,0.018270160094800758,28.620484236804725,288,7,True,True
p1f_g031_t1_b0_p1,p1f_g031,train,complete_factorial_2x2x2,1400.0,20.0,6.0,10,34.41962369134146,edge_balanced,offset,47.530539164568495,42.049426738277816,7.921756527428083,5.923064698601042,0.07693530189508883,0.9871774497668403,0.01282255031584814,-8.268847412340463e-11,6.909930138440584e-11,345.64471570159895,342.3132712852513,338.4739046587632,7.706266607619481,593.2870161976018,0.5624528155389747,93.20573086999852,7.143813792080506,500.08128532760327,7.607452616933159,7.607452616304112,-8.268826220250416e-11,True,0.02740524014240009,42.93072635372185,288,7,True,True
p1f_g031_t1_b1_p0,p1f_g031,train,complete_factorial_2x2x2,1400.0,120.0,4.0,10,34.41962369134146,edge_balanced,offset,30.69900603469074,24.506195959034304,7.674751508672685,3.816936862442384,0.18306313803004004,0.954234215610596,0.04576578450751001,-1.18105969448834e-10,6.83539686619742e-11,329.4516996534629,327.26761205096653,315.2584684451388,7.716056281480473,160.882742262563,0.57220951805287,77.53189069661335,7.143846763427603,83.35085156594964,7.362924913365731,7.362924912496126,-1.1810589443996428e-10,True,0.017973147029408665,26.045672955090023,288,7,True,True
p1f_g031_t1_b1_p1,p1f_g031,train,complete_factorial_2x2x2,1400.0,120.0,6.0,10,34.41962369134146,edge_balanced,offset,46.04850905057339,36.75929393727424,7.674751508428898,5.72540529345784,0.27459470703574396,0.9542342155763066,0.04576578450595733,-8.226393640361114e-11,6.897543735445405e-11,344.1775494787301,340.90141807498037,322.88770266693166,7.716056281501989,160.88274226268868,0.5722095180743303,77.53189069673927,7.143846763427658,83.35085156594941,7.362924913121684,7.362924912515979,-8.226415816824537e-11,True,0.026959720541128718,39.06850943129401,288,7,True,True
p1f_g032_t0_b0_p0,p1f_g032,train,complete_factorial_2x2x2,1000.0,20.0,4.0,3,16.17148682943523,distributed,partly_aligned,50.40236480825382,38.71722296507768,12.600591202063455,3.9293763029777136,0.07062369750302747,0.9823440757444284,0.017655924375756867,-1.2018525757939713e-10,6.99852921214329e-11,346.2894151677623,339.296776801715,335.31554415972244,11.780346700997761,655.437435370443,1.7795797161875815,155.38511004141955,10.000766984810179,500.0523253290235,11.572353791940571,11.572353790549744,-1.2018531701705158e-10,True,0.026551138808258656,40.63940124322146,756,11,True,True
p1f_g032_t0_b0_p1,p1f_g032,train,complete_factorial_2x2x2,1000.0,20.0,6.0,3,16.17148682943523,distributed,partly_aligned,75.60354721032161,58.07583444561334,12.600591201720269,5.894064454259869,0.1059355462508896,0.9823440757099782,0.017655924375148267,-8.512643830578999e-11,7.059950006092714e-11,369.43412274957495,358.9451652005054,352.97331623775784,11.780346701059948,655.4374353735102,1.779579716249754,155.385110044485,10.000766984810195,500.05232532902517,11.572353791595825,11.572353790610713,-8.512636701314597e-11,True,0.039826708215287,60.959101862815714,756,11,True,True
p1f_g032_t0_b1_p0,p1f_g032,train,complete_factorial_2x2x2,1000.0,120.0,4.0,3,16.17148682943523,distributed,partly_aligned,48.55158591099911,33.43571507920089,12.137896477749777,3.7510736248363674,0.24892637564164552,0.9377684062090919,0.06223159391041138,-1.195032336975821e-10,6.989294635998284e-11,344.45517236008305,337.5137498322286,320.74670617888614,11.851319597071976,178.58763357435748,1.8505162047191919,95.24288505018698,10.000803392352784,83.34474852417048,11.113793090020764,11.11379308869263,-1.1950321878652343e-10,True,0.02754183730786508,36.8610495947321,756,11,True,True
p1f_g032_t0_b1_p1,p1f_g032,train,complete_factorial_2x2x2,1000.0,120.0,6.0,3,16.17148682943523,distributed,partly_aligned,72.82737886453339,50.153572617073706,12.137896477422231,5.626610437056943,0.37338956344968577,0.9377684061761572,0.06223159390828096,-8.443812316016874e-11,7.038812778126357e-11,366.68275853814947,356.2706247463669,331.12005926726425,11.851319597137168,178.5876335751815,1.8505162047843442,95.24288505100998,10.000803392352823,83.34474852417154,11.113793089691578,11.113793088753152,-8.443797882890787e-11,True,0.04131275596262185,55.29157439028209,756,11,True,True
p1f_g032_t1_b0_p0,p1f_g032,train,complete_factorial_2x2x2,1400.0,20.0,4.0,3,16.17148682943523,distributed,partly_aligned,39.30370932165681,28.009521817964696,9.825927330414203,3.9487714082511496,0.051228592223056146,0.9871928520627874,0.012807148055764037,-1.1855143255967704e-10,6.94950970751796e-11,335.19328674978135,328.2085155158636,325.6179906894444,8.912464944474443,686.9852405185188,1.7688466897128363,186.91312106811014,7.1436182547616065,500.0721194504087,8.798321687445338,8.798321686402284,-1.1855143293354324e-10,True,0.026467066683210305,29.858690490178557,756,11,True,True
p1f_g032_t1_b0_p1,p1f_g032,train,complete_factorial_2x2x2,1400.0,20.0,6.0,3,16.17148682943523,distributed,partly_aligned,58.95556398097642,42.01428272547926,9.825927330162736,5.9231571121643185,0.07684288833191674,0.9871928520273864,0.012807148055319456,-8.270587455635099e-11,6.996526668668956e-11,352.78993012315294,342.31277327227843,338.4269860328327,8.91246494453758,686.9852405225977,1.7688466897759125,186.91312107218883,7.143618254761669,500.0721194504089,8.798321687192157,8.798321686464483,-8.270599177779117e-11,True,0.039700600024787036,44.788035733793194,756,11,True,True
p1f_g032_t1_b1_p0,p1f_g032,train,complete_factorial_2x2x2,1400.0,120.0,4.0,3,16.17148682943523,distributed,partly_aligned,38.312397055679696,24.48700290412629,9.578099263919924,3.8171567552150405,0.18284324525766651,0.9542891888037601,0.04571081131441663,-1.1817675310554776e-10,6.931741592581197e-11,334.2146147397068,327.2684106637855,315.2397780070737,8.963376914757935,187.12539635517217,1.8197324661690428,103.77652565668126,7.143644448588893,83.34887069849093,8.5536536849267,8.553653683915858,-1.1817674670058054e-10,True,0.0272143945597918,27.462788365788747,756,11,True,True
p1f_g032_t1_b1_p1,p1f_g032,train,complete_factorial_2x2x2,1400.0,120.0,6.0,3,16.17148682943523,distributed,partly_aligned,57.4685955820612,36.730504354906344,9.578099263676867,5.7257351326169665,0.27426486787703924,0.9542891887694944,0.045710811312839876,-8.233429678779676e-11,6.99046712287176e-11,351.32192210809166,340.9026159942098,322.8596670098226,8.963376914823302,187.12539635627243,1.8197324662343741,103.77652565777944,7.143644448588928,83.34887069849297,8.553653684681942,8.553653683977684,-8.233417101320126e-11,True,0.04082159183991507,41.19418254733761,756,11,True,True
p1f_g033_t0_b0_p0,p1f_g033,train,complete_factorial_2x2x2,1000.0,20.0,4.0,4,17.413154403634522,clustered,partly_aligned,45.20255432007207,38.734185924540604,11.300638580018017,3.9293315980457955,0.07066840243522948,0.9823328995114489,0.01766710060880737,-1.202562355251402e-10,6.864193272668783e-11,343.59207912648037,339.2866385041205,335.32718067195344,11.094018928858118,616.8538926068736,1.0957183212791521,116.95323751095195,9.998300607578965,499.90065509592165,10.898019781620093,10.898019780309538,-1.2025627097066733e-10,True,0.05017265038577534,39.92561644763586,504,9,True,True
p1f_g033_t0_b0_p1,p1f_g033,train,complete_factorial_2x2x2,1000.0,20.0,6.0,4,17.413154403634522,clustered,partly_aligned,67.80383147803212,58.101278884802596,11.30063857967202,5.893997396861996,0.10600260364916508,0.9823328994769994,0.01766710060819418,-8.519356516541639e-11,6.945829073806468e-11,365.3881186876497,358.9299577541139,352.99077100609003,11.094018928895823,616.8538926087474,1.0957183213168982,116.95323751283455,9.998300607578924,499.90065509591284,10.898019781274948,10.898019780346507,-8.519358034357999e-11,True,0.0752589755796862,59.88842466943135,504,9,True,True
p1f_g033_t0_b1_p0,p1f_g033,train,complete_factorial_2x2x2,1000.0,120.0,4.0,4,17.413154403634522,clustered,partly_aligned,43.355092362652556,33.44933483431079,10.838773090663139,3.7509160539771056,0.24908394650109905,0.9377290134942764,0.06227098662527476,-1.1955116063777638e-10,6.892782789308189e-11,341.75838545873063,337.50248342260943,320.75159921780244,11.132849911278102,167.64783939436407,1.1346300410025587,84.33617074087712,9.998219870275543,83.31166865348696,10.439596364682657,10.43959636343459,-1.1955122548875628e-10,True,0.05124891829700573,35.98051421863199,504,9,True,True
p1f_g033_t0_b1_p1,p1f_g033,train,complete_factorial_2x2x2,1000.0,120.0,6.0,4,17.413154403634522,clustered,partly_aligned,65.0326385420019,50.17400224974254,10.838773090333651,5.626374080768121,0.37362591973895853,0.9377290134613535,0.06227098662315975,-8.451330376265294e-11,6.885025350289545e-11,362.63757818611913,356.2537251319389,331.1273988256459,11.132849911317619,167.6478393947673,1.1346300410421168,84.33617074128169,9.998219870275502,83.31166865348558,10.439596364353187,10.439596363470905,-8.451310381719149e-11,True,0.07687337744692968,53.97077132613836,504,9,True,True
p1f_g033_t1_b0_p0,p1f_g033,train,complete_factorial_2x2x2,1400.0,20.0,4.0,4,17.413154403634522,clustered,partly_aligned,34.12061317384132,28.026606600074913,8.53015329346033,3.948726482659053,0.05127351781539599,0.9871816206647632,0.012818379453848998,-1.1861222420916917e-10,6.833790214571869e-11,332.508731473687,328.19852998188844,325.6297401914598,8.232712905401288,634.0257672728975,1.0915421746041298,134.1626550180189,7.141170730797159,499.86311225487856,8.127182868421755,8.12718286745777,-1.1861237324523624e-10,True,0.0500548299643242,29.130022349166474,504,9,True,True
p1f_g033_t1_b0_p1,p1f_g033,train,complete_factorial_2x2x2,1400.0,20.0,6.0,4,17.413154403634522,clustered,partly_aligned,51.18091975923255,42.0399098986449,8.530153293205425,5.9230897237761315,0.07691027672042655,0.9871816206293552,0.012818379453404425,-8.275967873968189e-11,6.896040602963963e-11,348.76309720900855,342.2977949713153,338.44461028585465,8.23271290543962,634.025767275098,1.0915421746425038,134.1626550202415,7.141170730797116,499.86311225485645,8.127182868168092,8.127182867495488,-8.275971111940758e-11,True,0.07508224494642946,43.69503352226941,504,9,True,True
p1f_g033_t1_b1_p0,p1f_g033,train,complete_factorial_2x2x2,1400.0,120.0,4.0,4,17.413154403634522,clustered,partly_aligned,33.1328951632604,24.500998566600167,8.2832237908151,3.816996408410401,0.18300359206201533,0.9542491021026003,0.04575089801550383,-1.1810410982526776e-10,6.831280782629771e-11,331.5311968937143,327.25760123824745,315.2449044242003,8.26073527977082,172.29824037021731,1.1196226556698843,88.99438686424804,7.141112624100936,83.30385350596927,7.882799223428577,7.882799222497588,-1.1810392239105673e-10,True,0.05085058914818319,26.602330131510147,504,9,True,True
p1f_g033_t1_b1_p1,p1f_g033,train,complete_factorial_2x2x2,1400.0,120.0,6.0,4,17.413154403634522,clustered,partly_aligned,49.699342743418754,36.75149784863763,8.283223790569792,5.725494612410076,0.27450538808414393,0.954249102068346,0.04575089801402399,-8.236996270246284e-11,6.854449521213575e-11,347.29679533910047,340.8864018559034,322.86735663556107,8.260735279810433,172.2982403704317,1.119622655709514,88.99438686446135,7.141112624100918,83.30385350597035,7.882799223183412,7.882799222534106,-8.236991452825793e-11,True,0.07627588372167793,39.90349519593046,504,9,True,True
p1f_g034_t0_b0_p0,p1f_g034,train,complete_factorial_2x2x2,1000.0,20.0,4.0,5,21.974829192142554,mixed,offset,45.49803873599876,38.66506897554945,11.37450968399969,3.9295137519035874,0.07048624857696134,0.9823784379758969,0.017621562144240335,-1.2013719186132477e-10,6.909028022970972e-11,342.7999941902674,339.29403885431043,335.24243028306626,10.891931392156003,607.210556021231,0.8922109852035935,107.22040199017425,9.99972040695241,499.99015403105676,10.69999854756685,10.699998546281382,-1.2013718754678342e-10,True,0.029582124691387435,39.717728535081704,495,9,True,True
p1f_g034_t0_b0_p1,p1f_g034,train,complete_factorial_2x2x2,1000.0,20.0,6.0,5,21.974829192142554,mixed,offset,68.24705810196059,57.9976034613258,11.374509683660099,5.894270627648638,0.10572937286181583,0.9823784379414396,0.01762156214363597,-8.507557621347435e-11,6.974458435370704e-11,364.19999128333893,358.94105827939836,352.8636454227863,10.891931392188182,607.2105560225522,0.8922109852357561,107.22040199149566,9.999720406952425,499.99015403105653,10.699998547223155,10.699998546312846,-8.507555110291255e-11,True,0.04437318703958226,59.57659280060971,495,9,True,True
p1f_g034_t0_b1_p0,p1f_g034,train,complete_factorial_2x2x2,1000.0,120.0,4.0,5,21.974829192142554,mixed,offset,43.653296094521124,33.393840041532776,10.913324023630281,3.751558089176171,0.24844191130156984,0.9378895222940428,0.06211047782539246,-1.194352255984299e-10,6.948252833679598e-11,340.9750760813987,337.51448226304933,320.70295967106847,10.922148906508516,164.9281953545323,0.9224417524904434,81.59700713992267,9.999707154018074,83.33118821460964,10.243769020349674,10.243769019126209,-1.1943511911547954e-10,True,0.03008923140225761,35.80892932030151,495,9,True,True
p1f_g034_t0_b1_p1,p1f_g034,train,complete_factorial_2x2x2,1000.0,120.0,6.0,5,21.974829192142554,mixed,offset,65.47994413983685,50.09076006057433,10.91332402330614,5.627337133566767,0.3726628669396285,0.9378895222611279,0.06211047782327142,-8.439929310988248e-11,6.978058542023412e-11,361.4626141201307,356.27172339259926,331.0544395055421,10.922148906542219,164.92819535488533,0.9224417525241293,81.59700714027595,9.99970715401809,83.3311882146094,10.243769020021782,10.243769019157215,-8.439931463712159e-11,True,0.045133847102704294,53.71339397864199,495,9,True,True
p1f_g034_t1_b0_p0,p1f_g034,train,complete_factorial_2x2x2,1400.0,20.0,4.0,5,21.974829192142554,mixed,offset,34.40802828925399,27.95699327484003,8.602007072313498,3.9489095356144968,0.05109046485944471,0.9872273839036242,0.012772616214861178,-1.1848536735081794e-10,6.923645399651876e-11,331.7126869129231,328.20540086607286,325.5445387051569,8.030745355625942,620.7163508918559,0.888165711373907,120.72992924874384,7.142579644252036,499.98642164311207,7.9281717282307795,7.9281717272914065,-1.184854536471131e-10,True,0.029479683488204955,28.91607424289245,495,9,True,True
p1f_g034_t1_b0_p1,p1f_g034,train,complete_factorial_2x2x2,1400.0,20.0,6.0,5,21.974829192142554,mixed,offset,51.61204243239388,41.935489910792796,8.602007072065646,5.923364303209449,0.0766356972865,0.9872273838682415,0.012772616214416667,-8.26581604089031e-11,6.95499581873755e-11,347.5690303678728,342.3081012975931,338.3168080564019,8.030745355658532,620.71635089373,0.8881657114064686,120.7299292506179,7.142579644252063,499.9864216431121,7.928171727978802,7.928171727323474,-8.265817878393645e-11,True,0.04421952523006212,43.37411136286337,495,9,True,True
p1f_g034_t1_b1_p0,p1f_g034,train,complete_factorial_2x2x2,1400.0,120.0,4.0,5,21.974829192142554,mixed,offset,33.42180564460051,24.443972108834597,8.355451411150128,3.817649754423342,0.1823502460490712,0.9544124386058355,0.0455875615122678,-1.1810327021910538e-10,6.921073320935255e-11,330.74145876298127,327.26783103632556,315.19532111642394,8.052456548001162,168.58468485262483,0.909886435399415,85.25427293568771,7.142570112601747,83.33041191693712,7.685364690745317,7.685364689837651,-1.1810317127823136e-10,True,0.02985391901472667,26.413898755601377,495,9,True,True
p1f_g034_t1_b1_p1,p1f_g034,train,complete_factorial_2x2x2,1400.0,120.0,6.0,5,21.974829192142554,mixed,offset,50.1327084654651,36.665958161969996,8.35545141091085,5.726474631429502,0.27352536906415886,0.9544124385715836,0.045587561510693146,-8.227682424255534e-11,6.926390825366641e-11,346.1121881430102,340.9017465530206,322.7929816738485,8.052456548034893,168.58468485310405,0.9098864354331261,85.25427293616738,7.142570112601768,83.33041191693668,7.6853646905017,7.685364689869373,-8.227678256667997e-11,True,0.04478087852231738,39.62084813205765,495,9,True,True
p1f_g035_t0_b0_p0,p1f_g035,train,complete_factorial_2x2x2,1000.0,20.0,4.0,6,19.648393339136227,edge_balanced,offset,44.450042164197384,38.71492337716605,11.112510541049346,3.929382363412851,0.07061763706756916,0.9823455908532127,0.01765440926689229,-1.2010500233250454e-10,6.917773590096135e-11,343.05415999210607,339.298578714761,335.31373241678904,10.956978988095099,609.6799861897177,0.9557688537297694,109.61040183078833,10.00121013436533,500.06958435892943,10.763539998026516,10.763539996733762,-1.201049420777545e-10,True,0.07477651202520974,39.88489738830895,390,8,True,True
p1f_g035_t0_b0_p1,p1f_g035,train,complete_factorial_2x2x2,1000.0,20.0,6.0,6,19.648393339136227,edge_balanced,offset,66.67506324423181,58.072385063744406,11.112510540705301,5.894073544912567,0.10592645559768833,0.9823455908187612,0.01765440926628139,-8.504258639889055e-11,6.983765635419852e-11,364.58123998610336,358.94786807007455,352.9705986233507,10.956978988130587,609.6799861914075,0.9557688537651887,109.61040183247681,10.001210134365397,500.0695843589306,10.763539997683893,10.763539996768534,-8.504250979666132e-11,True,0.1121647680366209,59.82734608044737,390,8,True,True
p1f_g035_t0_b1_p0,p1f_g035,train,complete_factorial_2x2x2,1000.0,120.0,4.0,6,19.648393339136227,edge_balanced,offset,42.60366045813754,33.43386871362397,10.650915114534385,3.751094985969692,0.2489050145078304,0.937773746492423,0.0622262536269576,-1.19380554053361e-10,6.971930699162336e-11,341.22271131486735,337.51570468949905,320.7458612842046,10.989514120291174,165.6162347567751,0.9882465358072007,82.26772799717374,10.001267584483974,83.34850675960138,10.305677828716838,10.30567782748654,-1.193805649651713e-10,True,0.07306223538819268,35.943560803861715,390,8,True,True
p1f_g035_t0_b1_p1,p1f_g035,train,complete_factorial_2x2x2,1000.0,120.0,6.0,6,19.648393339136227,edge_balanced,offset,63.905490685235804,50.15080306871393,10.650915114205967,5.6266424787569544,0.3733575217491181,0.9377737464594924,0.06222625362485302,-8.434542878947109e-11,6.972572519494147e-11,361.8340669703389,356.27355703227283,331.1187919252546,10.989514120328353,165.61623475712108,0.9882465358443181,82.26772799751917,10.001267584484037,83.34850675960189,10.305677828389813,10.305677827520576,-8.434545899805334e-11,True,0.10959335307967422,53.915341203987786,390,8,True,True
p1f_g035_t1_b0_p0,p1f_g035,train,complete_factorial_2x2x2,1400.0,20.0,4.0,6,19.648393339136227,edge_balanced,offset,33.36703212775984,28.00720571513793,8.34175803193996,3.94877749860008,0.051222501873761386,0.98719437465002,0.012805625468440347,-1.184603699855291e-10,6.905964832091571e-11,331.9686542452027,328.21029535743475,325.61616348934785,8.095835801469242,624.1134867638817,0.9517778322785604,124.01758062327058,7.144057969190681,500.0959061406112,7.992163561300671,7.9921635603539185,-1.1846015050108047e-10,True,0.07459244865975734,29.08480420541701,390,8,True,True
p1f_g035_t1_b0_p1,p1f_g035,train,complete_factorial_2x2x2,1400.0,20.0,6.0,6,19.648393339136227,edge_balanced,offset,50.05054819013782,42.010808571233596,8.341758031689636,5.923166247687828,0.0768337528079454,0.987194374614638,0.012805625467990899,-8.262885514698226e-11,6.948355776071977e-11,347.95298136629776,342.31544303463585,338.42424523267334,8.095835801505103,624.1134867661824,0.9517778323143622,124.01758062556918,7.144057969190742,500.0959061406133,7.992163561049627,7.992163560389243,-8.262890800988885e-11,True,0.11188867299284766,43.62720630664687,390,8,True,True
p1f_g035_t1_b1_p0,p1f_g035,train,complete_factorial_2x2x2,1400.0,120.0,4.0,6,19.648393339136227,edge_balanced,offset,32.38005052901855,24.485105578565527,8.095012632254637,3.8171784926700507,0.18282150780196563,0.9542946231675127,0.04570537695049141,-1.1800408566964293e-10,6.906774281896404e-11,330.99267800164495,327.27030220783325,315.23890136673197,8.119263498198666,169.52424457201488,0.9751641954809285,86.17025876396148,7.144099302717738,83.3539858080534,7.748169500411237,7.748169499496922,-1.1800398094131952e-10,True,0.07375030018181405,26.55742211543706,390,8,True,True
p1f_g035_t1_b1_p1,p1f_g035,train,complete_factorial_2x2x2,1400.0,120.0,6.0,6,19.648393339136227,edge_balanced,offset,48.570075792078285,36.727658366571944,8.095012632013047,5.725767738799629,0.27423226169367454,0.9542946231332715,0.045705376948945754,-8.221723302170858e-11,6.963596990457607e-11,346.48901700101175,340.90545331028255,322.8583520493253,8.119263498235762,169.5242445724396,0.9751641955179536,86.17025876438497,7.144099302717809,83.35398580805465,7.748169500168625,7.74816949953159,-8.221740956965318e-11,True,0.1106254502730053,39.836133171818396,390,8,True,True
p1f_g036_t0_b0_p0,p1f_g036,train,complete_factorial_2x2x2,1000.0,20.0,4.0,7,25.157575719893448,distributed,partly_aligned,43.90369424572464,38.679989986383426,10.97592356143116,3.9294744284133927,0.07052557206752076,0.9823686071033482,0.01763139301688019,-1.2022835851888125e-10,6.908939442288583e-11,342.4272292788823,339.2973485045396,335.2654788146526,10.797176582216155,601.5864605573524,0.7965138420830546,101.54827893310886,10.0006627401331,500.0381816242436,10.606807319720573,10.606807318445334,-1.2022839966246103e-10,True,0.0278231959436539,39.65723682273658,378,8,True,True
