sample_id,group_id,split_role,design_block,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,total_source_area_mm2,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,projected_field_cv_rms_deltaT_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points,full_field_idw8_cv_rmse_K,full_field_idw8_cv_relative_rmse,full_field_idw8_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K
p1g_g033_t0_b0_p0,p1g_g033,train,complete_factorial_2x2x2,1000.0,20.0,4.0,7,26.71413512650605,edge_balanced,partly_aligned,43.99669906585916,38.7113477835672,10.99917476646479,3.9293917866902404,0.0706082137904094,0.9823479466725601,0.01765205344760235,-1.2016243902679413e-10,6.919486769048743e-11,342.1724322733246,339.29877533335315,335.3090630738517,10.732559786013804,597.2737449287072,0.731323598146969,97.2035522644131,10.001236187866834,500.07019266429404,10.54310806833115,10.543108067064265,-1.201624089548876e-10,True,0.020450126585728867,39.5866110667724,405,8,True,True,0.4838617651844936,0.01248896015297799,3.063083222312059,0.45830046687865433,0.5474936528565308
p1g_g033_t0_b0_p1,p1g_g033,train,complete_factorial_2x2x2,1000.0,20.0,6.0,7,26.71413512650605,edge_balanced,partly_aligned,65.99504859672862,58.06702167333755,10.999174766121437,5.894087679828717,0.1059123206819009,0.9823479466381194,0.017652053446983482,-8.51029385851021e-11,6.94702944447087e-11,363.2586484079266,358.9481629979635,352.9635946089209,10.732559786040529,597.2737449301942,0.7313235981736167,97.20355226589797,10.001236187866914,500.07019266429626,10.543108067987768,10.54310806709052,-8.510284556851266e-11,True,0.030675189880525977,59.379916598132965,405,8,True,True,0.7257926477701949,0.012488960153298118,4.594624833474029,0.6874507003199142,0.821240479257483
p1g_g033_t0_b1_p0,p1g_g033,train,complete_factorial_2x2x2,1000.0,120.0,4.0,7,26.71413512650605,edge_balanced,partly_aligned,42.15041308914596,33.43099782840942,10.53760327228649,3.751128200065532,0.24887180041198056,0.937782050016383,0.06221795010299514,-1.1937818095164587e-10,6.912365645632504e-11,340.3417471690279,337.51613921535755,320.7431284449762,10.754563698548909,162.09850654934166,0.7532688308602635,78.74985712165164,10.001294867688646,83.34864942769002,10.08543679225697,10.085436791052988,-1.1937833889819532e-10,True,0.020850183971163005,35.72459112606137,405,8,True,True,1.0476974564248653,0.03092661558347404,6.036906427682595,0.41844404107905575,1.9235667280443636
p1g_g033_t0_b1_p1,p1g_g033,train,complete_factorial_2x2x2,1000.0,120.0,6.0,7,26.71413512650605,edge_balanced,partly_aligned,63.22561963175224,50.1464967408942,10.537603271958707,5.6266922999007365,0.3733077006054169,0.937782049983456,0.062217950100902815,-8.43588994955032e-11,6.937298093185084e-11,360.51262075157473,356.274208821061,331.1146926664182,10.754563698576918,162.0985065495235,0.7532688308881769,78.74985712183285,10.001294867688742,83.34864942769065,10.085436791929121,10.085436791078326,-8.435876477812011e-11,True,0.031275275957170834,53.58688668727799,405,8,True,True,1.5715461845907202,0.03092661558361924,9.05535964120719,0.6276660616200047,2.885350091969258
p1g_g033_t1_b0_p0,p1g_g033,train,complete_factorial_2x2x2,1400.0,20.0,4.0,7,26.71413512650605,edge_balanced,partly_aligned,32.91361304563418,28.00360444275642,8.228403261408545,3.9487869683901002,0.05121303208406573,0.9871967420975251,0.012803258021016433,-1.185414925941597e-10,6.896664292159588e-11,331.08845591517314,328.2104652447031,325.6114708821134,7.87291291326555,607.0418924648266,0.7288290539622123,106.94514287045777,7.144083859303337,500.09674959436876,7.772113978793286,7.7721139778719674,-1.185415107665498e-10,True,0.020355809271734415,28.771518296305448,405,8,True,True,0.44523325163675653,0.015884501422047805,3.068900075526358,0.46322343965164237,0.5274066079274462
p1g_g033_t1_b0_p1,p1g_g033,train,complete_factorial_2x2x2,1400.0,20.0,6.0,7,26.71413512650605,edge_balanced,partly_aligned,49.37041956693565,42.00540666264766,8.228403261155941,5.923180452372732,0.07681954812332883,0.9871967420621219,0.012803258020554806,-8.267674045381312e-11,6.97614703498023e-11,346.63268387124873,342.3156978655375,338.4172063217856,7.872912913292794,607.0418924670445,0.7288290539893815,106.94514287266695,7.144083859303413,500.0967495943775,7.772113978541455,7.772113977898883,-8.267663333700577e-11,True,0.03053371390438997,43.1572774429676,405,8,True,True,0.6678498774516609,0.015884501422526832,4.603350113295846,0.6948351594788278,0.7911099118936704
p1g_g033_t1_b1_p0,p1g_g033,train,complete_factorial_2x2x2,1400.0,120.0,4.0,7,26.71413512650605,edge_balanced,partly_aligned,31.926664050745444,24.48215545646658,7.981666012686361,3.8172122919027744,0.1827877085692606,0.9543030729756936,0.04569692714231515,-1.1800876248413417e-10,6.875167203955617e-11,330.1131133288011,327.2706458759199,315.2361197598981,7.888770921302504,164.74364476969657,0.7446448443307012,81.3894636863174,7.144126076971802,83.35418108337917,7.528278332200273,7.52827833131187,-1.1800880488708735e-10,True,0.020648183965647604,26.297253503489696,405,8,True,True,0.8158011261961226,0.03288738150590348,4.403767299674598,0.42984144303017047,1.4133131890654909
p1g_g033_t1_b1_p1,p1g_g033,train,complete_factorial_2x2x2,1400.0,120.0,6.0,7,26.71413512650605,edge_balanced,partly_aligned,47.88999607465655,36.723233183424,7.9816660124427585,5.725818437648606,0.27418156284460776,0.9543030729414342,0.04569692714076796,-8.22022357590176e-11,6.960843982508141e-11,345.16966999174156,340.9059688124117,322.8541796390735,7.88877092133071,164.74364476994919,0.7446448443588485,81.38946368656946,7.144126076971862,83.35418108337973,7.528278331956926,7.528278331338085,-8.220219167965563e-11,True,0.030972275944918692,39.4458802538883,405,8,True,True,1.2237016892611599,0.0328873815061599,6.605650949270455,0.6447621645485242,2.1199697835275515
p1g_g034_t0_b0_p0,p1g_g034,train,complete_factorial_2x2x2,1000.0,20.0,4.0,7,22.082646284005424,clustered,partly_aligned,43.555916383491535,38.67048827803007,10.888979095872884,3.929499469634739,0.07050053084593011,0.9823748674086847,0.017625132711482527,-1.201672650275043e-10,6.94185704245102e-11,342.23477493696606,339.29041698479284,335.2459064419882,10.74813096765526,599.0703109635409,0.7492959281266703,99.13214001538695,9.998835039528592,499.938170948154,10.558693734241515,10.558693732972706,-1.2016723751582498e-10,True,0.0469043920871286,39.60771620497637,297,8,True,True,0.4661615149120444,0.012044404092986587,3.181562940591675,0.41169872661652107,0.7459709070264466
p1g_g034_t0_b0_p1,p1g_g034,train,complete_factorial_2x2x2,1000.0,20.0,6.0,7,22.082646284005424,clustered,partly_aligned,65.33387457317713,58.005732415037144,10.888979095529521,5.894249204245348,0.10575079626521627,0.9823748673742246,0.01762513271086938,-8.509405217497583e-11,6.990616786667423e-11,363.3521624033849,358.93562547512187,352.868859661143,10.748130967682085,599.0703109648623,0.7492959281534992,99.13214001670916,9.998835039528585,499.93817094815313,10.558693733897485,10.558693732999004,-8.509398151062709e-11,True,0.07035658812492329,59.411574305441924,297,8,True,True,0.6992422723595586,0.012044404093256765,4.7723444108985404,0.6175480899262311,1.1189563605015564
p1g_g034_t0_b1_p0,p1g_g034,train,complete_factorial_2x2x2,1000.0,120.0,4.0,7,22.082646284005424,clustered,partly_aligned,41.712087905484736,33.39819126178486,10.428021976371184,3.751507748659255,0.24849225181863344,0.9378769371648138,0.06212306295465836,-1.194721543917865e-10,6.95760396550383e-11,340.40956994947373,337.5104999965145,320.7043343056253,10.771554440722038,162.6190340090257,0.772774614152221,79.29919544626546,9.998779826569816,83.31983856276027,10.102392487368434,10.102392486161481,-1.1947197274972e-10,True,0.04753085848972205,35.722642271096916,297,8,True,True,1.112427616404526,0.03286694134733754,6.885594064666691,0.3729517392870889,2.671675444124503
p1g_g034_t0_b1_p1,p1g_g034,train,complete_factorial_2x2x2,1000.0,120.0,6.0,7,22.082646284005424,clustered,partly_aligned,62.568131856258844,50.09728689095186,10.42802197604314,5.627261622791275,0.37273837771522256,0.9378769371318793,0.06212306295253709,-8.441630727773486e-11,7.036290289897875e-11,360.61435492224035,356.2657499927958,331.0565014573772,10.771554440750167,162.61903400929268,0.7727746141803731,79.29919544653326,9.998779826569795,83.3198385627594,10.102392487040058,10.102392486187252,-8.441622388470626e-11,True,0.07129628772753449,53.58396340483082,297,8,True,True,1.668641424555697,0.032866941347463596,10.32839109663638,0.5594276089340156,4.007513166048
p1g_g034_t1_b0_p0,p1g_g034,train,complete_factorial_2x2x2,1400.0,20.0,4.0,7,22.082646284005424,clustered,partly_aligned,32.47016606804624,27.962451497057828,8.11754151701156,3.9488951828494683,0.051104817624655574,0.9872237957123671,0.012776204406163894,-1.185309628226605e-10,6.938456163701303e-11,331.1492097099737,328.2018288027238,325.5480510571664,7.888082176822145,609.5161113527924,0.7463811447948129,109.60138227956503,7.141701032027332,499.9147290732274,7.7873024274934295,7.787302426570394,-1.185308877565684e-10,True,0.04695372529994302,28.79765625810867,297,8,True,True,0.4177562248215554,0.014925316582305283,3.187306767118116,0.41593946327469666,0.5651119609213424
p1g_g034_t1_b0_p1,p1g_g034,train,complete_factorial_2x2x2,1400.0,20.0,6.0,7,22.082646284005424,clustered,partly_aligned,48.70524910056969,41.943677244111115,8.117541516761614,5.923342774061829,0.0766572264342707,0.9872237956769715,0.012776204405711783,-8.268323988443645e-11,6.933526882262105e-11,346.72381456344607,342.302743202569,338.32207658439336,7.888082176849277,609.5161113546045,0.7463811448219476,109.6013822813787,7.14170103202733,499.91472907322577,7.787302427241012,7.7873024265971305,-8.26834964564295e-11,True,0.07043058795056822,43.196484385678424,297,8,True,True,0.6266343372276403,0.0149253165827181,4.780960150681267,0.6239091949129261,0.8476679413847705
p1g_g034_t1_b1_p0,p1g_g034,train,complete_factorial_2x2x2,1400.0,120.0,4.0,7,22.082646284005424,clustered,partly_aligned,31.484948355460062,24.44844342344787,7.871237088865016,3.8175985270512625,0.18240147342124086,0.9543996317628156,0.045600368355310214,-1.1812582856318699e-10,6.968551111342459e-11,330.1778862284611,327.2639957678523,315.19677038376636,7.904939719203707,165.44760117571968,0.7632783908420839,82.1326470872146,7.141661328361622,83.31495408850509,7.544471557115273,7.544471556224076,-1.1812576178775161e-10,True,0.0474248114556417,26.31018044030796,297,8,True,True,0.8521052556969057,0.03439416520086513,5.001346175512026,0.38738058645952833,1.955821823544511
p1g_g034_t1_b1_p1,p1g_g034,train,complete_factorial_2x2x2,1400.0,120.0,6.0,7,22.082646284005424,clustered,partly_aligned,47.22742253174101,36.672665133891144,7.871237088623502,5.726397790371364,0.2736022101224517,0.9543996317285607,0.04560036835374195,-8.230266468345349e-11,6.98176917905459e-11,345.2668293412277,340.89599365031063,322.7951555748653,7.904939719231784,165.44760117605915,0.7632783908701593,82.13264708755509,7.141661328361624,83.31495408850407,7.544471556871287,7.544471556250357,-8.230264630515188e-11,True,0.07113721718030774,39.465270659115106,297,8,True,True,1.2781578835087681,0.03439416520108211,7.502019262996896,0.5810708796917083,2.9337327352137663
p1g_g035_t0_b0_p0,p1g_g035,train,complete_factorial_2x2x2,1000.0,20.0,4.0,10,37.321118142915665,mixed,offset,41.47295827842055,38.708932411399736,10.368239569605137,3.9293981522687624,0.07060184821188611,0.9823495380671906,0.01765046205297153,-1.201621371849093e-10,6.92919363387457e-11,340.7101734407094,339.29364713984523,335.30045592392236,10.360409371395491,576.616256822802,0.36049446912023947,76.62288812258467,9.99991490227525,499.9933687002174,10.177543360177353,10.177543358954399,-1.2016202133339416e-10,True,0.036549847725154905,39.20737475562779,396,8,True,True,0.4303154847240355,0.01110900848331665,2.6202658659196914,0.5072700079289802,0.8178908351047198
p1g_g035_t0_b0_p1,p1g_g035,train,complete_factorial_2x2x2,1000.0,20.0,6.0,10,37.321118142915665,mixed,offset,62.20943741558881,58.0633986151085,10.368239569264802,5.8940972281965305,0.10590277231424156,0.982349538032755,0.017650462052373594,-8.512867262962705e-11,6.981507900810415e-11,361.0652601589966,358.9404707077019,352.95068388408976,10.360409371407886,576.6162568228128,0.3604944691326111,76.6228881225954,9.999914902275275,499.99336870021745,10.177543359832763,10.177543358966364,-8.512845171572675e-11,True,0.05482477158682286,58.81106213143016,396,8,True,True,0.6454732270741639,0.011109008483493043,3.9303987987480014,0.7609050118953178,1.2268362526152146
p1g_g035_t0_b1_p0,p1g_g035,train,complete_factorial_2x2x2,1000.0,120.0,4.0,10,37.321118142915665,mixed,offset,39.62667981362648,33.4290584983632,9.90666995340662,3.7511506367322385,0.2488493637456208,0.9377876591830596,0.0622123409364052,-1.1946481998093006e-10,6.91093901654035e-11,338.8800215850334,337.5111720080688,320.7370861676053,10.364825449639408,156.23918421900154,0.36491458475712724,72.90730080376728,9.999910864882281,83.33188341523427,9.720005396258344,9.720005395097145,-1.1946486545083833e-10,True,0.036081495037933564,35.22494320081896,396,8,True,True,1.149997833832154,0.0339537539132111,9.313153633892398,0.47209094593597456,2.888010931790177
p1g_g035_t0_b1_p1,p1g_g035,train,complete_factorial_2x2x2,1000.0,120.0,6.0,10,37.321118142915665,mixed,offset,59.440019718491726,50.14358774582355,9.906669953081954,5.626725954900769,0.3732740456058453,0.9377876591501281,0.06221234093430755,-8.44356621657975e-11,6.978433456942148e-11,358.3200323755752,356.26675801012743,331.1056292503591,10.364825449652399,156.23918421897886,0.36491458477009825,72.90730080374477,9.9999108648823,83.33188341523409,9.720005395929197,9.720005395108481,-8.443574938724868e-11,True,0.054122242557866684,52.83741479941837,396,8,True,True,1.7249967506919426,0.0339537539132702,13.969730450350596,0.7081364189072019,4.332016397537359
p1g_g035_t1_b0_p0,p1g_g035,train,complete_factorial_2x2x2,1400.0,20.0,4.0,10,37.321118142915665,mixed,offset,30.391179810798178,28.00117172412537,7.5977949526995445,3.9487933653886405,0.05120663508542908,0.9871983413471601,0.01280165877135727,-1.1851738340729057e-10,6.890431965485324e-11,329.62694207592745,328.2053332715761,325.6028494327219,7.502783593491872,578.5762338513399,0.3600109382303549,78.58537543996177,7.142772655261517,499.9908584113782,7.406735518981861,7.406735518104034,-1.1851747455370286e-10,True,0.03659593170959852,28.39895603645637,396,8,True,True,0.371800849112696,0.013269101511193341,1.8945835198851455,0.5111000677776474,0.6250654091530237
p1g_g035_t1_b0_p1,p1g_g035,train,complete_factorial_2x2x2,1400.0,20.0,6.0,10,37.321118142915665,mixed,offset,45.58676971469691,42.00175758472862,7.597794952449486,5.923190047870624,0.0768099526255237,0.9871983413117706,0.012801658770920618,-8.269126124578936e-11,6.912466886645689e-11,344.44041311237265,342.30799990584757,338.40427414777275,7.502783593504467,578.5762338513049,0.3600109382429296,78.58537543992847,7.142772655261537,499.99085841137645,7.406735518728776,7.406735518116304,-8.269120038982717e-11,True,0.054893897561385074,42.59843405320955,396,8,True,True,0.5577012736617553,0.013269101511481073,2.8418752797291518,0.7666501016680058,0.9375981137323492
p1g_g035_t1_b1_p0,p1g_g035,train,complete_factorial_2x2x2,1400.0,120.0,4.0,10,37.321118142915665,mixed,offset,29.404339756964703,24.480162600605112,7.351084939241176,3.817235123839003,0.18276487663334232,0.9543087809597508,0.04569121915833558,-1.1808638095134327e-10,6.888459030486992e-11,328.65204554757366,327.26563156974436,315.230045630422,7.505968225179231,156.7699772262839,0.363198475559186,73.43861777161094,7.142769749620045,83.33135945467299,7.163011386893416,7.163011386047562,-1.1808637565673344e-10,False,0.03625006928427865,25.831915945851676,396,8,True,True,0.8675271516374746,0.03498587462375521,6.840628200190508,0.4851387543335477,2.1208875732178285
p1g_g035_t1_b1_p1,p1g_g035,train,complete_factorial_2x2x2,1400.0,120.0,6.0,10,37.321118142915665,mixed,offset,44.10650963399888,36.72024389963092,7.351084938999814,5.725852685552912,0.27414731494072275,0.9543087809254853,0.04569121915678712,-8.227244811346661e-11,6.912820963855297e-11,342.9780683198919,340.8984473531482,322.8450684448587,7.505968225192259,156.7699772262399,0.3631984755721873,73.4386177715672,7.142769749620071,83.33135945467268,7.163011386648653,7.163011386059335,-8.227237065250743e-11,True,0.05437510392556533,38.74787391743364,396,8,True,True,1.3012907274155818,0.03498587462388155,10.260942299926683,0.7277081315031069,3.181331359716637
p1g_g036_t0_b0_p0,p1g_g036,train,complete_factorial_2x2x2,1000.0,20.0,4.0,10,37.846874680413684,distributed,offset,41.80876905795435,38.72360510173512,10.452192264488588,3.9293594832130614,0.07064051726769241,0.9823398708032653,0.017660129316923102,-1.2018844947059293e-10,6.971029033206258e-11,340.75678256007444,339.2938764928226,335.31986888525336,10.372373088844334,576.9604206835932,0.37230140777437726,76.96593803550287,10.000071681069958,499.9944826480903,10.18919564001861,10.189195638793986,-1.2018848210023913e-10,True,0.010573865170044883,39.22005935025649,351,8,True,True,0.4184069935719033,0.010797411039851991,2.0281322626258316,0.5129156592473691,0.7513408134109909
p1g_g036_t0_b0_p1,p1g_g036,train,complete_factorial_2x2x2,1000.0,20.0,6.0,10,37.846874680413684,distributed,offset,62.713153584867825,58.08540765060299,10.452192264144637,5.894039224612887,0.1059607758979051,0.9823398707688145,0.017660129316317517,-8.513197785608995e-11,6.947838466958786e-11,361.13517383804475,358.94081473716705,352.97980332606323,10.372373088857419,576.9604206838713,0.3723014077874291,76.9659380357817,10.00007168106999,499.9944826480897,10.189195639674125,10.1891956388067,-8.513186648098892e-11,True,0.015860797752566214,58.83008902336738,351,8,True,True,0.6276104903491347,0.010797411040073692,3.0421983939372694,0.769373488872759,1.1270112200778613
p1g_g036_t0_b1_p0,p1g_g036,train,complete_factorial_2x2x2,1000.0,120.0,4.0,10,37.846874680413684,distributed,offset,39.961073703255465,33.44083937007761,9.990268425813866,3.751014340443131,0.24898566003481737,0.9377535851107828,0.06224641500870434,-1.1948711464704331e-10,6.924938483191605e-11,338.92458411727,337.5104250860557,320.7485070390126,10.377082192832031,156.33263422410315,0.37700709804464066,73.00049760181247,10.000075094787391,83.33213662229069,9.7311460293175,9.731146028154754,-1.1948709228589111e-10,True,0.009732907131763113,35.21500655256528,351,8,True,True,1.0267741437390043,0.030305125265801997,6.594985520575335,0.4767376595785322,2.6771427234708085
p1g_g036_t0_b1_p1,p1g_g036,train,complete_factorial_2x2x2,1000.0,120.0,6.0,10,37.846874680413684,distributed,offset,59.941610552916245,50.161259053391376,9.990268425486041,5.626521510467153,0.37347849003951705,0.9377535850778589,0.062246415006586175,-8.444506205407265e-11,6.95040274558884e-11,358.38687617393225,356.26563762710833,331.12276055745997,10.377082192845746,156.33263422414086,0.3770070980583166,73.00049760184989,10.00007509478743,83.33213662229096,9.731146028988709,9.731146028166963,-8.444495891565951e-11,True,0.014599360696706754,52.822509827037884,351,8,True,True,1.5401612155606712,0.03030512526590386,9.892478280519072,0.7151064893711236,4.015714085068396
p1g_g036_t1_b0_p0,p1g_g036,train,complete_factorial_2x2x2,1400.0,20.0,4.0,10,37.846874680413684,distributed,offset,30.726231825476816,28.01594978912588,7.681557956369204,3.9487545054654003,0.05124549500880854,0.9871886263663501,0.012811373752202135,-1.1855220971579428e-10,6.915565473964335e-11,329.67377706989186,328.20567008274224,325.6223576640289,7.514718129177418,579.0514281263409,0.37178988592925444,79.05903543651077,7.142928243248164,499.99239268983007,7.418444267472964,7.41844426659349,-1.1855226666119177e-10,True,0.01067423680359525,28.413912363317323,351,8,True,True,0.372601663485315,0.013290450530081526,2.034810562551968,0.5168545627489607,0.6191279093835647
p1g_g036_t1_b0_p1,p1g_g036,train,complete_factorial_2x2x2,1400.0,20.0,6.0,10,37.846874680413684,distributed,offset,46.08934773671581,42.02392468221967,7.681557956119302,5.923131757985682,0.07686824251054197,0.987188626330947,0.012811373751756996,-8.270398255127986e-11,6.888802593697072e-11,344.5106656033201,342.30850512259633,338.4335364947079,7.514718129190684,579.0514281267162,0.37178988594247736,79.05903543688765,7.142928243248207,499.99239268982865,7.418444267220015,7.418444266606479,-8.270411782582127e-11,True,0.016011355205534983,42.62086854349413,351,8,True,True,0.558902495222959,0.01329045053042691,3.05221584383213,0.7752818441248337,0.9286918640789281
p1g_g036_t1_b1_p0,p1g_g036,train,complete_factorial_2x2x2,1400.0,120.0,4.0,10,37.846874680413684,distributed,offset,29.73823947810871,24.492268626234967,7.4345598695271775,3.8170964264012577,0.18290357407131141,0.9542741066003144,0.045725893517827854,-1.1814227374173925e-10,6.887635690209181e-11,328.6973592042524,327.2652552531658,315.24166647131096,7.518112197995517,156.8988432837497,0.3751814969046508,73.56713941355379,7.142930701090866,83.3317038701959,7.174339801063098,7.174339800215506,-1.1814219038076667e-10,False,0.010052406088448151,25.830005865421256,351,8,True,True,0.783281952850616,0.031572907082331625,4.82530008195647,0.49014692431552476,1.9631572969008175
p1g_g036_t1_b1_p1,p1g_g036,train,complete_factorial_2x2x2,1400.0,120.0,6.0,10,37.846874680413684,distributed,offset,44.60735921571376,36.73840293807171,7.434559869285626,5.725644639396336,0.274355361097566,0.9542741065660559,0.045725893516260996,-8.231696805675408e-11,6.928675675746203e-11,343.04603880491186,340.89788287828054,322.862499706183,7.5181121980092485,156.89884328377994,0.37518149691836306,73.56713941358426,7.142930701090886,83.33170387019568,7.174339800818643,7.174339800228073,-8.231701811710648e-11,True,0.01507860913255854,38.74500879678717,351,8,True,True,1.174922929241572,0.03157290708251058,7.23795012267874,0.7352203864759872,2.9447359452494197
p1g_g037_t0_b0_p0,p1g_g037,train,complete_factorial_2x2x2,1000.0,20.0,4.0,5,23.052457747533442,clustered,partly_aligned,44.06917564715877,38.66506897556891,11.017293911789693,3.929513751903779,0.07048624857706413,0.9823784379759447,0.017621562144266033,-1.2021074066725923e-10,6.961518478241944e-11,342.4453765483244,339.2893301234772,335.23741344869757,10.801686729753877,602.1795372173619,0.8031646214033878,102.26055784123949,9.998522108350489,499.9189793761225,10.611344137081105,10.611344135805506,-1.2021081186143905e-10,True,0.045903092859362005,39.633021952089095,540,10,True,True,0.46856516686049265,0.012108656729231698,3.1948468480227348,0.3702838529044925,0.7020798570626425
p1g_g037_t0_b0_p1,p1g_g037,train,complete_factorial_2x2x2,1000.0,20.0,6.0,5,23.052457747533442,clustered,partly_aligned,66.10376346867906,57.99760346134933,11.01729391144651,5.894270627648959,0.10572937286193668,0.9823784379414932,0.01762156214365611,-8.5149304274168e-11,6.955658645611955e-11,363.6680648204194,358.93399518314897,352.8561201712166,10.801686729781965,602.1795372186524,0.8031646214314868,102.26055784253246,9.998522108350478,499.9189793761199,10.611344136736562,10.611344135833013,-8.514936692170415e-11,True,0.06885463929063462,59.449532926111544,540,10,True,True,0.7028477502827237,0.012108656729511875,4.7922702720426855,0.5554257793580177,1.0531197855594883
p1g_g037_t0_b1_p0,p1g_g037,train,complete_factorial_2x2x2,1000.0,120.0,4.0,5,23.052457747533442,clustered,partly_aligned,42.22643917855436,33.393840041529465,10.55660979463859,3.751558089176343,0.24844191130144538,0.9378895222940857,0.062110477825361346,-1.1944707722921777e-10,6.981927232545267e-11,340.6211012361773,337.5097737883892,320.69910303359677,10.82779481767153,163.5034162448137,0.829342735426277,80.18775132674097,9.998452082245253,83.31566491807273,10.155275309044328,10.15527530783131,-1.1944700712616352e-10,True,0.04686051698223537,35.80398983658964,540,10,True,True,1.0656648415923438,0.03149050990743776,6.833356038152488,0.3340440726644829,2.488526471640057
p1g_g037_t0_b1_p1,p1g_g037,train,complete_factorial_2x2x2,1000.0,120.0,6.0,5,23.052457747533442,clustered,partly_aligned,63.33965876586518,50.09076006057359,10.556609794310864,5.627337133566998,0.37266286693956974,0.9378895222611664,0.06211047782326162,-8.44279831232105e-11,6.913735141854554e-11,360.931651852293,356.2646606806088,331.04865454934526,10.827794817700973,163.50341624504688,0.8293427354557501,80.18775132697483,9.998452082245223,83.31566491807203,10.155275308715497,10.155275307858108,-8.442792544156527e-11,True,0.07029077547241513,53.705984753067554,540,10,True,True,1.5984972623405285,0.03149050990757509,10.25003405688068,0.5010661089980317,3.732789707333268
p1g_g037_t1_b0_p0,p1g_g037,train,complete_factorial_2x2x2,1400.0,20.0,4.0,5,23.052457747533442,clustered,partly_aligned,32.986451750042704,27.956993274866345,8.246612937510676,3.948909535614676,0.05109046485958582,0.987227383903669,0.012772616214896455,-1.1856549769762026e-10,6.965546245507808e-11,331.3606898413718,328.20070515542886,325.5395231742015,7.941607564957881,613.8266685879995,0.8002170364865258,113.93841655520012,7.141390528471355,499.8882520327994,7.840172460342956,7.840172459413383,-1.1856535909517563e-10,True,0.04585720542041827,28.817400579607085,540,10,True,True,0.4253585454750753,0.015200976505255918,3.1994377669701066,0.37520888192170787,0.5132511883049347
p1g_g037_t1_b0_p1,p1g_g037,train,complete_factorial_2x2x2,1400.0,20.0,6.0,5,23.052457747533442,clustered,partly_aligned,49.47967762354233,41.935489910820145,8.246612937257055,5.923364303209706,0.07663569728664761,0.9872273838682842,0.012772616214441269,-8.27255416946393e-11,6.923789516293635e-11,347.04103476054024,342.30105773162694,338.3092847599365,7.941607564986341,613.8266685900736,0.8002170365150157,113.9384165572813,7.141390528471325,499.88825203279225,7.840172460090041,7.840172459441458,-8.272554262358039e-11,True,0.0687858081308832,43.22610086792191,540,10,True,True,0.638037818208629,0.015200976505696793,4.799156650465193,0.562813322883926,0.7698767824609831
p1g_g037_t1_b1_p0,p1g_g037,train,complete_factorial_2x2x2,1400.0,120.0,4.0,5,23.052457747533442,clustered,partly_aligned,32.002223825438364,24.443972108822578,8.000555956359591,3.8176497544234844,0.1823502460487,0.9544124386058711,0.045587561512175,-1.18046107611125e-10,6.930480996245738e-11,330.3901004784193,327.2631355811123,315.19146548328473,7.960421315026738,166.65785287892103,0.8190811358961917,83.34858506895291,7.141340179130546,83.30926780996812,7.597525119604825,7.597525118707966,-1.180461496707106e-10,True,0.04656723198462487,26.372429532277273,540,10,True,True,0.8229707178206336,0.0332264861058274,5.00514958438248,0.34192341173536533,1.8247411470159705
p1g_g037_t1_b1_p1,p1g_g037,train,complete_factorial_2x2x2,1400.0,120.0,6.0,5,23.052457747533442,clustered,partly_aligned,48.00333573668769,36.66595816196203,8.000555956114615,5.726474631429697,0.2735253690639093,0.9544124385716161,0.04558756151065155,-8.22676463988851e-11,6.932259625803281e-11,345.5851507161615,340.89470337020055,322.7871982241653,7.960421315056187,166.65785287912541,0.8190811359256639,83.34858506915833,7.141340179130523,83.3092678099671,7.597525119360246,7.597525118735216,-8.226755369285608e-11,True,0.06985084797776153,39.55864429706911,540,10,True,True,1.2344560766965542,0.03322648610605632,7.507724376320255,0.5128851176062312,2.7371117204307325
p1g_g038_t0_b0_p0,p1g_g038,train,complete_factorial_2x2x2,1000.0,20.0,4.0,4,19.660476911770978,clustered,offset,43.046314042504434,38.687458464025525,10.761578510626109,3.9294547456574307,0.07054525482320258,0.9823636864143577,0.017636313705800644,-1.201583173238152e-10,6.909472927159286e-11,342.3381451835491,339.2911146162794,335.2683363624879,10.774559811469613,600.1558189796763,0.7754334289349112,100.21664587900698,9.999126382534701,499.93917310066934,10.584536295887276,10.584536294615456,-1.2015830898103818e-10,True,0.0042942129265952644,39.6104732562984,546,10,True,True,0.5128592861831763,0.013244645519008372,3.143571311980793,0.5043996546999665,0.8634036956019031
