sample_id,group_id,split_role,design_block,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,total_source_area_mm2,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,Rth_peak_K_W,top_heat_flux_W,bottom_heat_flux_W,top_heat_fraction,bottom_heat_fraction,energy_balance_relative_error,linear_residual,junction_temperature_K,top_surface_mean_temperature_K,bottom_surface_mean_temperature_K,top_branch_R_ambient_K_W,bottom_branch_R_ambient_K_W,top_internal_R_junction_to_surface_K_W,bottom_internal_R_junction_to_surface_K_W,top_film_R_surface_to_ambient_K_W,bottom_film_R_surface_to_ambient_K_W,effective_R_junction_to_ambient_K_W,parallel_branch_R_effective_K_W,parallel_branch_relative_closure_error,in_30_80_K_window,solver_peak_minus_projected_peak_K,projected_field_cv_rms_deltaT_K,minimum_source_control_volume_count,minimum_source_in_plane_interval_count,all_layers_covered_by_1024_points,all_interfaces_covered_by_1024_points,full_field_idw8_cv_rmse_K,full_field_idw8_cv_relative_rmse,full_field_idw8_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K
p1g_v1_g009_t0_b0_p0,p1g_v1_g009,train,complete_factorial_2x2x2,1000.0,20.0,4.0,5,22.8627456144055,clustered,offset,44.116033040627656,38.684552796952914,11.029008260156914,3.9294624033809766,0.0705375970999332,0.9823656008452442,0.0176343992749833,-1.2022745646267374e-10,6.913677796740929e-11,342.5173083302053,339.2888421560282,335.2629400635006,10.820133638032187,602.7609399561695,0.8216050550322866,102.8439947624979,9.998528582999901,499.9169451936716,10.629327082551328,10.62932708127339,-1.2022753140365226e-10,True,0.04213698806688626,39.624699428984464,540,10,True,True,0.4799046011157644,0.012395510153844684,3.3278305819717957,0.4366018388359407,0.659032441366719
p1g_v1_g009_t0_b0_p1,p1g_v1_g009,train,complete_factorial_2x2x2,1000.0,20.0,6.0,5,22.8627456144055,clustered,offset,66.17404955887861,58.02682919342971,11.029008259813102,5.894193604864814,0.10580639564626285,0.9823656008108023,0.01763439927437714,-8.517944220335731e-11,6.977598080621507e-11,363.775962493236,358.9332632319759,352.89441009343267,10.82013363806002,602.7609399573062,0.8216050550601471,102.84399476363505,9.998528582999873,499.91694519367115,10.629327082206004,10.629327081300602,-8.517961378106765e-11,True,0.06320548210135257,59.437049141458424,540,10,True,True,0.7198569016664534,0.012395510154147903,4.991745872957495,0.6549027582556732,0.9885486620177062
p1g_v1_g009_t0_b1_p0,p1g_v1_g009,train,complete_factorial_2x2x2,1000.0,120.0,4.0,5,22.8627456144055,clustered,offset,42.271991867954,33.40948382568326,10.5679979669885,3.751377101743775,0.24862289873434656,0.9378442754359437,0.06215572468358664,-1.1953037171164027e-10,6.943726247635679e-11,340.6903829644898,337.507989438769,320.714070673757,10.846785556582795,163.66305425457793,0.8483267449282805,80.34783759832781,9.998458811654514,83.31521665625013,10.17259574112245,10.172595739906518,-1.1953018430346662e-10,True,0.04287585139098837,35.6856593097681,540,10,True,True,1.0243258357459903,0.030255569542823064,5.79561803990174,0.3898244229155807,2.3170927473768756
p1g_v1_g009_t0_b1_p1,p1g_v1_g009,train,complete_factorial_2x2x2,1000.0,120.0,6.0,5,22.8627456144055,clustered,offset,63.407987799962825,50.1142257367996,10.56799796666047,5.627065652418125,0.3729343480887973,0.9378442754030208,0.06215572468146621,-8.448701923254494e-11,6.922225824045084e-11,361.0355744447563,356.2619841561783,331.07110600957526,10.846785556611987,163.66305425485638,0.8483267449575003,80.34783759860701,9.998458811654487,83.31521665624936,10.17259574079272,10.172595739933268,-8.448708423590705e-11,True,0.06431377708764785,53.52848896283924,540,10,True,True,1.5364887535743903,0.030255569542987096,8.693427059552562,0.584736634374849,3.4756391209470507
p1g_v1_g009_t1_b0_p0,p1g_v1_g009,train,complete_factorial_2x2x2,1400.0,20.0,4.0,5,22.8627456144055,clustered,offset,33.033660783667756,27.976617022936008,8.258415195916939,3.948857933639485,0.05114206683484579,0.9872144834098713,0.012785516708711447,-1.1858272697118366e-10,6.937500377534826e-11,331.43299970386,328.20036195676914,325.5651764990714,7.960022931209785,614.6212237641329,0.81862599298716,114.73574628373292,7.141396938222625,499.8854774803999,7.858249925964998,7.858249925033145,-1.1858274118427296e-10,True,0.042111639804886636,28.822009777454376,540,10,True,True,0.44315725843136616,0.015826035412935244,3.3324088354539185,0.4422325272024068,0.5427640596425363
p1g_v1_g009_t1_b0_p1,p1g_v1_g009,train,complete_factorial_2x2x2,1400.0,20.0,6.0,5,22.8627456144055,clustered,offset,49.5504911739846,41.964925532935155,8.2584151956641,5.92328690024694,0.07671310024959332,0.98721448337449,0.012785516708265554,-8.275558016634932e-11,6.95272237813083e-11,347.14949955426755,342.3005429336375,338.34776474726965,7.960022931238043,614.6212237657219,0.8186259930154531,114.73574628532315,7.14139693822259,499.88547748039866,7.858249925711259,7.858249925060944,-8.275563580817956e-11,True,0.06316745971037108,43.23301466469957,540,10,True,True,0.664735887643077,0.015826035413394366,4.998613253189376,0.6633487908052871,0.8141460894671013
p1g_v1_g009_t1_b1_p0,p1g_v1_g009,train,complete_factorial_2x2x2,1400.0,120.0,4.0,5,22.8627456144055,clustered,offset,32.04847625870519,24.46004766388558,8.012119064676298,3.8174655785128513,0.18253442195991476,0.9543663946282128,0.04563360548997869,-1.1819151213288137e-10,6.943581778838943e-11,330.4604575616945,327.26184543267993,315.206698817551,7.979235682738185,166.87514187534305,0.8378889247930411,83.56647792980819,7.1413467579451435,83.30866394553487,7.615114390423628,7.615114389523587,-1.181913868300501e-10,True,0.04266026652049959,26.295159284226607,540,10,True,True,0.7990691878361021,0.03224140437324183,4.240297127873077,0.40410266302507125,1.7019738875717394
p1g_v1_g009_t1_b1_p1,p1g_v1_g009,train,complete_factorial_2x2x2,1400.0,120.0,6.0,5,22.8627456144055,clustered,offset,48.07271438659046,36.690071494546665,8.012119064431744,5.726198367563702,0.2738016329304488,0.9543663945939503,0.045633605488408134,-8.235850890159213e-11,6.96759102359856e-11,345.6906863410689,340.89276814755175,322.8100482255411,7.979235682767429,166.87514187570702,0.8378889248222979,83.56647793017345,7.141346757945131,83.30866394553357,7.6151143901781495,7.61511438955098,-8.23585038081322e-11,True,0.06399039978384735,39.44273892499246,540,10,True,True,1.1986037817229633,0.032241404373529896,6.360445691591337,0.6061539945411596,2.552960831269445
p1g_v1_g010_t0_b0_p0,p1g_v1_g010,train,complete_factorial_2x2x2,1000.0,20.0,4.0,6,23.604029674942037,clustered,offset,43.66992321808897,38.71326437117456,10.917480804522242,3.929386735630727,0.07061326484991438,0.9823466839076818,0.017653316212478596,-1.2016035735862296e-10,7.00505127791886e-11,342.4653560620309,339.28895830430065,335.30183542765513,10.807120530276473,601.3793039068405,0.8083698478766224,101.44723728043894,9.99875068239985,499.93206662640154,10.61633901550772,10.616339014232056,-1.2016044485761848e-10,True,0.03417951464939506,39.68890763770792,324,8,True,True,0.49370429863488446,0.012741929450253348,3.1271629673316284,0.44654634714885333,0.7362381371565903
p1g_v1_g010_t0_b0_p1,p1g_v1_g010,train,complete_factorial_2x2x2,1000.0,20.0,6.0,6,23.604029674942037,clustered,offset,65.50488482508177,58.06989655475762,10.917480804180295,5.894080103239305,0.10591989727121552,0.9823466838732174,0.017653316211869254,-8.50867316419072e-11,7.026797559346707e-11,363.69803409098125,358.9334374543833,352.95275313965493,10.807120530305262,601.3793039081019,0.8083698479054265,101.44723728170031,9.998750682399836,499.9320666264016,10.616339015163542,10.616339014260232,-8.508671642530637e-11,True,0.05126927197608211,59.53336145454198,324,8,True,True,0.7405564479429013,0.012741929450530754,4.690744451008015,0.6698195207242748,1.1043572056983066
p1g_v1_g010_t0_b1_p0,p1g_v1_g010,train,complete_factorial_2x2x2,1000.0,120.0,4.0,6,23.604029674942037,clustered,offset,41.82309321461247,33.43253667865745,10.455773303653118,3.7511103966651786,0.2488896038127274,0.9377775991662947,0.06222240095318185,-1.1947651201715814e-10,7.000534338655895e-11,340.63430935047734,337.5061951585895,320.7371103880798,10.832608228913271,163.26238110392072,0.8339168569042409,79.94387333819218,9.99869137200903,83.31850776572854,10.158577337619334,10.158577336405623,-1.194765524141995e-10,True,0.0348776716031125,35.78683987534907,324,8,True,True,1.1741586356333098,0.03465663077259992,8.129477327255813,0.4080515603671415,2.57265454222636
p1g_v1_g010_t0_b1_p1,p1g_v1_g010,train,complete_factorial_2x2x2,1000.0,120.0,6.0,6,23.604029674942037,clustered,offset,62.734639819963604,50.148805016261164,10.455773303327268,5.626665594800154,0.37333440570637344,0.937777599133359,0.06222240095106224,-8.442124777019444e-11,7.007228500990088e-11,360.95146402374513,356.2592927359084,331.10566558105984,10.832608228943448,163.26238110420314,0.8339168569344129,79.94387333847537,9.998691372009036,83.31850776572777,10.158577337290856,10.158577336433256,-8.442129095366013e-11,True,0.0523165074064309,53.68025981121004,324,8,True,True,1.761237953396335,0.034656630772737194,12.194215990470752,0.6120773405538671,3.8589818132089704
p1g_v1_g010_t1_b0_p0,p1g_v1_g010,train,complete_factorial_2x2x2,1400.0,20.0,4.0,6,23.604029674942037,clustered,offset,32.58458049672555,28.005534794689293,8.146145124181388,3.9487818923989333,0.05121810807519677,0.9871954730997333,0.012804527018799193,-1.185325154001715e-10,6.960432438381802e-11,331.38066298727523,328.20068919397556,325.6042583635798,7.946922327536073,612.6868829516927,0.8053049978325831,112.78051534458693,7.1416173297034895,499.9063676071057,7.845165746818807,7.8451657458889,-1.185325761625841e-10,True,0.03397307621452228,28.880509399131675,324,8,True,True,0.442863347244207,0.015797813895765452,3.1320046414497256,0.45074047610779644,0.5987958076080417
p1g_v1_g010_t1_b0_p1,p1g_v1_g010,train,complete_factorial_2x2x2,1400.0,20.0,6.0,6,23.604029674942037,clustered,offset,48.876870743563586,42.00830219055787,8.146145123927264,5.923172838385993,0.07682716211008052,0.9871954730643321,0.012804527018346753,-8.267887532017089e-11,6.958160843949197e-11,347.0709944793976,342.3010337894463,338.40638754401243,7.946922327565236,612.6868829536188,0.8053049978617639,112.78051534651544,7.141617329703472,499.90636760710333,7.845165746566266,7.845165745917636,-8.267900304617034e-11,True,0.050959614323517144,43.32076409721286,324,8,True,True,0.6642950208613412,0.015797813896201825,4.698006962202157,0.6761107141628031,0.8981937114142511
p1g_v1_g010_t1_b1_p0,p1g_v1_g010,train,complete_factorial_2x2x2,1400.0,120.0,4.0,6,23.604029674942037,clustered,offset,31.597126183645628,24.483736779224458,7.899281545911407,3.8171941748577174,0.1828058256147439,0.9542985437144293,0.045701456403685975,-1.1811532307781647e-10,6.883007887652485e-11,330.4050284870324,327.26077716905763,315.23012989126016,7.965282114097772,166.32417694997196,0.8237074599674901,83.01102300619633,7.141574654130283,83.31315394377563,7.6012571217580955,7.6012571208602715,-1.1811520422958811e-10,True,0.03448226450569791,26.378585780366222,324,8,True,True,0.899725663244647,0.0362656310711331,5.977858572670982,0.42233923861630274,1.8905038264795735
p1g_v1_g010_t1_b1_p1,p1g_v1_g010,train,complete_factorial_2x2x2,1400.0,120.0,6.0,6,23.604029674942037,clustered,offset,47.39568927399387,36.725605167558285,7.899281545665644,5.7257912620810405,0.2742087384127991,0.9542985436801734,0.04570145640213318,-8.230659672333236e-11,6.968574172399903e-11,345.6075427290842,340.89116575211847,322.84519483611365,7.965282114127943,166.3241769502827,0.8237074599976836,83.01102300650845,7.14157465413026,83.31315394377424,7.6012571215140285,7.601257120888396,-8.230650125832789e-11,True,0.051723396761133245,39.56787866920411,324,8,True,True,1.3495884948282026,0.03626563107135467,8.96678785868977,0.633508857927211,2.8357557396213338
p1g_v1_g011_t0_b0_p0,p1g_v1_g011,train,complete_factorial_2x2x2,1000.0,20.0,4.0,4,17.99341620801535,edge_balanced,offset,47.50981055701317,38.74345840630578,11.877452639253292,3.929307160937481,0.07069283954289464,0.9823267902343702,0.01767320988572366,-1.2009385499944791e-10,6.96382156719734e-11,344.91069382592985,339.29746934154326,335.3513049721612,11.429672455338094,635.2933920369569,1.4285532422075526,135.2242874325096,10.001119213130542,500.0691046044473,11.227673456482464,11.22767345513409,-1.2009378988792432e-10,True,0.02738488646451742,40.2984439613222,495,10,True,True,0.5897663821770831,0.015201240254133906,4.5567599490451585,0.4621254448042009,0.727699276321232
p1g_v1_g011_t0_b0_p1,p1g_v1_g011,train,complete_factorial_2x2x2,1000.0,20.0,6.0,4,17.99341620801535,edge_balanced,offset,71.26471583346432,58.115187607451695,11.87745263891072,5.8939607411994555,0.10603925931066747,0.9823267901999092,0.017673209885111247,-8.502048833477123e-11,7.016266752960044e-11,367.3660407368396,358.9462040102473,353.0269574564045,11.429672455390362,635.2933920395897,1.42855324225977,135.22428743514044,10.001119213130591,500.0691046044492,11.22767345613993,11.227673455185348,-8.502048040492e-11,True,0.04107732969811195,60.4476659399686,495,10,True,True,0.884649573258337,0.015201240254532788,6.835139923565237,0.693188167208632,1.091548914447003
p1g_v1_g011_t0_b1_p0,p1g_v1_g011,train,complete_factorial_2x2x2,1000.0,120.0,4.0,4,17.99341620801535,edge_balanced,offset,45.65929357283346,33.45677981651541,11.414823393208366,3.750829920838715,0.24917007963885687,0.9377074802096788,0.06229251990971422,-1.19392974673449e-10,6.94681437130516e-11,343.0740382835612,337.51269669154965,320.76792883226466,11.483868688434029,172.87002655371796,1.4826962857244135,89.5216210695388,10.001172402709615,83.34840548417917,10.768509570890302,10.768509569604616,-1.1939314495537e-10,True,0.027200868662248467,36.37143916609876,495,10,True,True,1.1755683428625177,0.03465233780445133,7.251580872705745,0.4111803748619991,2.557124100963904
p1g_v1_g011_t0_b1_p1,p1g_v1_g011,train,complete_factorial_2x2x2,1000.0,120.0,6.0,4,17.99341620801535,edge_balanced,offset,68.48894035728824,50.18516972304719,11.414823392881374,5.626244881060514,0.37375511944554624,0.9377074801767523,0.06229251990759104,-8.43433933805926e-11,6.959937653981219e-11,364.6110574233812,356.2690450353491,331.15189324733547,11.4838686884888,172.87002655436442,1.4826962857791033,89.52162107018457,10.001172402709695,83.34840548417986,10.768509570563538,10.768509569655285,-8.434342955175149e-11,True,0.04080130299485063,54.5571587473433,495,10,True,True,1.763352514245759,0.03465233780469849,10.877371308748764,0.6167705622979724,3.8356861513165654
p1g_v1_g011_t1_b0_p0,p1g_v1_g011,train,complete_factorial_2x2x2,1400.0,20.0,4.0,4,17.99341620801535,edge_balanced,offset,36.418832622333184,28.035945673909545,9.104708155583296,3.9487019249310076,0.05129807554284935,0.9871754812327519,0.012824518885712337,-1.1846423147998664e-10,6.90766201767934e-11,333.81974524029073,328.2093992435597,325.6539217466883,8.56477543335501,659.2790252344078,1.4208076738608388,159.18381746663204,7.143967759494171,500.0952077677757,8.454936310072682,8.454936309071075,-1.1846424963447394e-10,True,0.02750908610909164,29.51280741781579,495,10,True,True,0.550413127951538,0.019593197080951162,4.565044490018636,0.46765525150385656,0.5678679424437405
p1g_v1_g011_t1_b0_p1,p1g_v1_g011,train,complete_factorial_2x2x2,1400.0,20.0,6.0,4,17.99341620801535,edge_balanced,offset,54.62824893198956,42.05391850938887,9.104708155331593,5.923052887184129,0.07694711331156495,0.9871754811973549,0.012824518885260825,-8.261566430967093e-11,6.95358836514379e-11,350.72961785893085,342.31409886382266,338.48088261867804,8.564775433407982,659.2790252380569,1.4208076739137472,159.18381747027618,7.1439677594942355,500.09520776778066,8.454936309821809,8.4549363091233,-8.261560689919901e-11,True,0.041263629161733206,44.26921112524712,495,10,True,True,0.8256196919229679,0.01959319708153341,6.847566735024714,0.7014828772573196,0.8518019136679982
p1g_v1_g011_t1_b1_p0,p1g_v1_g011,train,complete_factorial_2x2x2,1400.0,120.0,4.0,4,17.99341620801535,edge_balanced,offset,35.42824052338028,24.508649031502,8.85706013084507,3.816908757853815,0.18309124261843404,0.9542271894634538,0.04577281065460851,-1.180622613561333e-10,6.926588482555829e-11,332.8395926318718,327.26801923043587,315.2613581362372,8.603714344572644,179.36189717336845,1.4597083019005044,96.00805720821945,7.144006042672141,83.353839965149,8.209898157967956,8.209898156998676,-1.1806233754788634e-10,True,0.027378359146496223,26.999967186218534,495,10,True,True,0.9325187275135766,0.03750685049344522,5.627710933523872,0.43006919209756234,1.8800756855270038
p1g_v1_g011_t1_b1_p1,p1g_v1_g011,train,complete_factorial_2x2x2,1400.0,120.0,6.0,4,17.99341620801535,edge_balanced,offset,53.142360783608694,36.762973545971676,8.857060130601448,5.725363136575099,0.274636863918249,0.9542271894291833,0.0457728106530415,-8.222473627898334e-11,6.934653890190741e-11,349.25938894635266,340.9020288441851,322.89203720357244,8.603714344627496,179.36189717421064,1.4597083019553068,96.00805720906051,7.144006042672189,83.35383996515014,8.209898157725442,8.209898157050386,-8.222470513159523e-11,True,0.0410675387174706,40.49995077799056,495,10,True,True,1.3987780912366308,0.03750685049384523,8.441566400052409,0.645103788149811,2.8201135281939287
p1g_v1_g012_t0_b0_p0,p1g_v1_g012,train,complete_factorial_2x2x2,1000.0,20.0,4.0,6,22.70737109788162,edge_balanced,offset,44.88661684772546,38.73238369282072,11.221654211931366,3.9293363477262764,0.0706636527541286,0.9823340869315691,0.01766591318853215,-1.2010124492145557e-10,6.901463977294995e-11,342.97962002150587,339.2981607972192,335.3369850809474,10.938137186035542,608.2281108655926,0.9369162877636906,108.15510722536136,10.001220898271852,500.0730036402312,10.744905005376467,10.74490500408599,-1.201012999091883e-10,True,0.0466983920720736,39.772510065929346,420,9,True,True,0.5351205485975107,0.01380237453634353,3.6914198064620223,0.47219440268747803,0.8193176109025444
p1g_v1_g012_t0_b0_p1,p1g_v1_g012,train,complete_factorial_2x2x2,1000.0,20.0,6.0,6,22.70737109788162,edge_balanced,offset,67.3299252695466,58.09857553722528,11.221654211591101,5.894004521382619,0.10599547912752455,0.9823340868971031,0.017665913187920757,-8.502386757610243e-11,7.005160751038367e-11,364.4694300302032,358.94724119376104,353.0054776195867,10.93813718607056,608.2281108672495,0.9369162877986366,108.15510722701751,10.001220898271923,500.07300364023195,10.744905005033871,10.744905004120298,-8.502385238847548e-11,True,0.0700475881023408,59.658765096880124,420,9,True,True,0.8026808228879924,0.013802374536677414,5.537129709706221,0.7082916040329224,1.2289764163121504
p1g_v1_g012_t0_b1_p0,p1g_v1_g012,train,complete_factorial_2x2x2,1000.0,120.0,4.0,6,22.70737109788162,edge_balanced,offset,43.037754088874294,33.4478878017637,10.759438522218574,3.750932795111779,0.24906720536579796,0.9377331987779447,0.06226680134144949,-1.193941889798822e-10,6.943972826159144e-11,341.14562874773753,337.51412500933577,320.75956851570544,10.96943906895868,165.1989015868553,0.9681601715536846,81.84963653521412,10.001278897404996,83.34926505164117,10.286407186934383,10.286407185706246,-1.1939422281323885e-10,True,0.047721968870803266,35.72200037000908,420,9,True,True,1.2092696045859321,0.0356722493465736,10.034164326670123,0.4236564429057239,2.985834354156225
p1g_v1_g012_t0_b1_p1,p1g_v1_g012,train,complete_factorial_2x2x2,1000.0,120.0,6.0,6,22.70737109788162,edge_balanced,offset,64.55663113136421,50.171831700921224,10.759438521894035,5.626399192470081,0.37360080803600215,0.9377331987450135,0.06226680133933369,-8.434717739073487e-11,6.971110528984574e-11,361.7184431196453,356.27118751202795,331.13935277250033,10.96943906899537,165.1989015872198,0.968160171590301,81.84963653557789,10.00127889740507,83.34926505164191,10.286407186607553,10.286407185739922,-8.434736097832099e-11,True,0.07158295329878683,53.583000553214426,420,9,True,True,1.8139044068242978,0.03567224934672611,15.051246489496691,0.6354846643628775,4.478751531078615
p1g_v1_g012_t1_b0_p0,p1g_v1_g012,train,complete_factorial_2x2x2,1400.0,20.0,4.0,6,22.70737109788162,edge_balanced,offset,33.798590992494496,28.024791425302315,8.449647748123624,3.948731255783506,0.051268744690280234,0.9871828139458765,0.012817186172570058,-1.1844653903525515e-10,6.915909226975384e-11,331.89375356233893,328.21000730783055,325.63952972546383,8.076962319384428,622.0896133699465,0.9328936349145013,121.98901835138561,7.144068684469926,500.1005950185609,7.973438390584732,7.973438389640306,-1.1844661145622454e-10,True,0.04666662967724733,28.98585028848663,420,9,True,True,0.4864892831057964,0.017338136438923,3.6991926607551022,0.47745867563179445,0.6212710271327069
p1g_v1_g012_t1_b0_p1,p1g_v1_g012,train,complete_factorial_2x2x2,1400.0,20.0,6.0,6,22.70737109788162,edge_balanced,offset,50.697886487251424,42.03718713648132,8.449647747875238,5.923096883462921,0.07690311703272665,0.9871828139104868,0.012817186172121109,-8.260789737442782e-11,6.937767795912824e-11,347.8406303420032,342.31501096022924,338.45929458684896,8.076962319419854,622.0896133721637,0.9328936349498641,121.98901835359851,7.14406868446999,500.10059501856523,7.973438390333864,7.973438389675195,-8.260785910831307e-11,True,0.0699999445183721,43.47877543125371,420,9,True,True,0.7297339246534668,0.017338136439405075,5.548788991134984,0.7161880134499938,0.9319065407023004
p1g_v1_g012_t1_b1_p0,p1g_v1_g012,train,complete_factorial_2x2x2,1400.0,120.0,4.0,6,22.70737109788162,edge_balanced,offset,32.80945102028903,24.49951159574308,8.202362755072258,3.8170134444756676,0.18298655599646954,0.9542533611189169,0.045746638999117385,-1.1803428373591274e-10,6.941902977735358e-11,330.91586085910524,327.269165537508,315.2528467149791,8.099489642576321,168.951542318233,0.9553792185026405,85.59652953099089,7.144110424073681,83.35501278724212,7.728965214776309,7.728965213864027,-1.1803426053571262e-10,True,0.047433020524920266,26.378064860510662,420,9,True,True,0.9364226559609562,0.03771146346034782,7.497668655923235,0.44166041325007654,2.181365628799483
p1g_v1_g012_t1_b1_p1,p1g_v1_g012,train,complete_factorial_2x2x2,1400.0,120.0,6.0,6,22.70737109788162,edge_balanced,offset,49.21417652899555,36.74926739233587,8.202362754832592,5.725520166508004,0.2744798339853652,0.9542533610846674,0.045746638997560866,-8.222823348151091e-11,7.00702015751022e-11,346.37379128720323,340.9037483047942,322.8792700716905,8.099489642612964,168.951542318682,0.9553792185392338,85.59652953143886,7.14411042407373,83.35501278724313,7.728965214533872,7.728965213898333,-8.222817869028442e-11,True,0.07114953079053521,39.56709728943225,420,9,True,True,1.4046339839020796,0.03771146346060357,11.2465029834961,0.6624906198792928,3.272048443082781
p1g_v1_g013_t0_b0_p0,p1g_v1_g013,train,complete_factorial_2x2x2,1000.0,20.0,4.0,9,32.012244416305684,mixed,offset,42.470955107743634,38.67694624600673,10.617738776935909,3.929482450021003,0.07051755045979387,0.9823706125052507,0.017629387614948467,-1.2019917353112142e-10,6.953276465076164e-11,341.3199229165767,339.2950563505541,335.25902641504524,10.51536008676049,585.9523288480582,0.5153010839918011,85.94876682489274,10.000059002768689,500.00356202316544,10.329980729144168,10.329980727902512,-1.2019922396072578e-10,True,0.038845950888685365,39.38563309174233,264,7,True,True,0.43846822047808803,0.011328473832495432,2.306273255249721,0.4192317047258598,0.7367224675221564
p1g_v1_g013_t0_b0_p1,p1g_v1_g013,train,complete_factorial_2x2x2,1000.0,20.0,6.0,9,32.012244416305684,mixed,offset,63.70643265954698,58.015419367008825,10.617738776591162,5.894223674824738,0.10577632568604861,0.9823706124707896,0.017629387614341435,-8.513104110541292e-11,6.96588161510586e-11,361.97988437279645,358.9425845237636,352.8885396207467,10.515360086778417,585.9523288486782,0.5153010840096992,85.9487668255132,10.000059002768717,500.00356202316505,10.329980728799407,10.329980727920006,-8.51309855888624e-11,True,0.05826892633172065,59.07844963559173,264,7,True,True,0.6577023307069254,0.011328473832710389,3.4594098828865185,0.628847557090296,1.1050837012465422
p1g_v1_g013_t0_b1_p0,p1g_v1_g013,train,complete_factorial_2x2x2,1000.0,120.0,4.0,9,32.012244416305684,mixed,offset,40.6274086400486,33.403376438500196,10.15685216001215,3.7514477598603992,0.24855224061753634,0.9378619399650998,0.062138060154384084,-1.194838950002719e-10,6.936357517946813e-11,339.4941352999181,337.51470943508355,320.7128774440326,10.527704989656527,158.89671805731314,0.5276431904540878,75.56261737662425,10.00006179920244,83.33410068068889,9.873533824979532,9.873533823799804,-1.1948389866782628e-10,True,0.039918343697479486,35.55099304276795,264,7,True,True,1.1189901989509792,0.03306116368532249,7.828970067781995,0.47514007184548745,2.5997621029374045
p1g_v1_g013_t0_b1_p1,p1g_v1_g013,train,complete_factorial_2x2x2,1000.0,120.0,6.0,9,32.012244416305684,mixed,offset,60.9411129581008,50.1050646560258,10.156852159683467,5.627171639593023,0.3728283609136153,0.9378619399321705,0.06213806015226922,-8.443966822054468e-11,6.979724992746343e-11,359.2412029479028,356.2720641506497,331.06931616499145,10.527704989675303,158.89671805742552,0.5276431904728311,75.5626173767366,10.000061799202472,83.33410068068893,9.87353382465047,9.873533823816752,-8.443976457915325e-11,True,0.05987751554596343,53.32648956233081,264,7,True,True,1.6784852983736447,0.03306116368542085,11.743455101276709,0.7127101077432485,3.899643154273008
p1g_v1_g013_t1_b0_p0,p1g_v1_g013,train,complete_factorial_2x2x2,1400.0,20.0,4.0,9,32.012244416305684,mixed,offset,31.388472064212692,27.96895584413052,7.847118016053173,3.9488780792282387,0.05112192124602126,0.9872195198070597,0.012780480311505315,-1.1856500156670613e-10,6.882240273832674e-11,330.23615042403264,328.2065029546271,325.5612117106379,7.656896419030982,591.4517625134418,0.5139807886401466,91.44685096823471,7.142915630390835,500.00491154520716,7.559037606008161,7.559037605111922,-1.1856517794626992e-10,True,0.03874342004326081,28.56107906229083,264,7,True,True,0.38509787530218015,0.01375872576179934,2.312259746025859,0.42355560682375426,0.5587997686980088
p1g_v1_g013_t1_b0_p1,p1g_v1_g013,train,complete_factorial_2x2x2,1400.0,20.0,6.0,9,32.012244416305684,mixed,offset,47.08270809481127,41.95343376472533,7.847118015801878,5.923317118629946,0.07668288186635434,0.9872195197716577,0.012780480311059057,-8.271669229194718e-11,6.924709220653036e-11,345.35422563452994,342.30975443042365,338.3418175646182,7.6568964190491124,591.4517625142845,0.5139807886582424,91.44685096907533,7.1429156303908705,500.00491154520915,7.55903760575499,7.55903760512973,-8.271685848268032e-11,True,0.05811513006455016,42.84161859195124,264,7,True,True,0.577646812946962,0.013758725762131238,3.4683896190393284,0.6353334102366262,0.8381996530502533
p1g_v1_g013_t1_b1_p0,p1g_v1_g013,train,complete_factorial_2x2x2,1400.0,120.0,4.0,9,32.012244416305684,mixed,offset,30.403647067339023,24.45377171185584,7.600911766834756,3.8175374814223195,0.1824625190502711,0.9543843703555799,0.04561562976256778,-1.1814765832340868e-10,6.91940286410081e-11,329.26447335147174,327.26835581361894,315.2054005716162,7.665798566192079,160.38621796846365,0.5228809271858395,77.05183975883853,7.142917639006239,83.33437820962513,7.316118337867934,7.316118337003552,-1.1814767115035732e-10,True,0.03953628032195411,26.10660011344074,264,7,True,True,0.8489838586403616,0.03427103331505752,5.772196951662977,0.39427011017801306,1.908259524693051
p1g_v1_g013_t1_b1_p1,p1g_v1_g013,train,complete_factorial_2x2x2,1400.0,120.0,6.0,9,32.012244416305684,mixed,offset,45.605470599553314,36.68065756650296,7.600911766592219,5.726306221927856,0.2736937785660147,0.9543843703213093,0.045615629761002446,-8.23117407566798e-11,6.919420694452111e-11,343.8967100257389,340.90253371895983,322.80810085664166,7.665798566210865,160.38621796860124,0.5228809272045956,77.05183975897612,7.14291763900627,83.33437820962513,7.316118337623152,7.31611833702095,-8.231165983877477e-11,True,0.059304420484807,39.1599001688075,264,7,True,True,1.2734757879223735,0.03427103331522842,8.658295427200926,0.5914051652698049,2.862389286940868
